step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.0360348035730162e-08,1385.6406460551018,0.0,0.0,0.0,0.0,0.0,800.0,956686211770.9612,-189.92740402437292,53.501330130617326,172.64722741878526,11.593142909489075,196.93423493006495,-186.5408053120093,-151.5628195310451,322.3887996661901,-7.006830905212221,240.10118351709036,4.802023670341807e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,2.2790949504447304e-08,3048.409421321224,0.0,0.0,0.0,0.0,0.0,1760.0,956689444593.3312,-192.55418256670418,51.17931399386685,172.67633945228158,13.19367075257176,192.99815356801957,-182.68457927879538,-149.96683040467815,326.0137780280028,-0.4439710013129311,240.73087145200913,1.0579564585190026e-08
3,7.28e-11,2.8799999999999997e-11,3.783529575757416e-08,5043.7319516405705,0.0,0.0,0.0,0.0,0.0,2912.0,956696314725.8732,-197.67314177018272,52.36308868210467,173.4017243685855,18.075249852193107,194.62552075897878,-184.1583343653555,-149.9637776941727,323.2959664859717,3.0476210111824327,244.12857415411887,1.7610467520828648e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,5.58047996490111e-08,7438.118988023785,0.0,0.0,0.0,0.0,0.0,4294.4,956708708848.9304,-194.36758998122747,49.83563194774682,170.62918960121502,15.887424073004004,196.80948715608517,-180.46232871423325,-149.86178106763367,322.85363589262414,-2.4418971747856726,243.62777891215276,2.6030243560032645e-08
5,1.4883199999999998e-10,4.147199999999999e-11,7.758258221633246e-08,10311.383431683644,0.0,0.0,0.0,0.0,0.0,5953.279999999999,956728497298.2648,-178.02410923025985,45.89981605988868,169.46463627870503,43.63848713405337,187.16315506750325,-186.05855433783844,-136.2603459082407,318.84823824418015,-9.139045837190656,231.20340054558784,3.561871098745926e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.0359046085220386e-07,13759.300764075473,0.0,0.0,0.0,0.0,0.0,7943.935999999998,956761778601.5153,-165.55551690911176,49.86126229546703,167.2525137668466,46.624590747204046,171.82619297683502,-180.90508673191985,-143.12704330855246,320.1314233333011,-6.270676067745284,218.49478503788268,4.6492409857568547e-08
7,2.5831807999999997e-10,5.971967999999998e-11,1.347760081895392e-07,17896.801562945668,0.0,0.0,0.0,0.0,0.0,10332.723199999997,956798226372.5519,-158.53502431764522,45.50539693976101,174.82935626014327,53.44979643835483,171.85985446178228,-184.98528712243498,-141.77878310556906,317.90707115313916,-13.324830144096675,214.6672623472833,5.9312270071424355e-08
8,3.29981696e-10,7.166361599999998e-11,1.7213247824184856e-07,22861.802521589903,0.0,0.0,0.0,0.0,0.0,13199.267839999997,956848381305.1545,-141.05166419812028,51.359522649104136,182.8278370879807,57.511701151882,162.62100946670185,-184.8329521813875,-141.18811199111667,310.30522630504566,-21.569345268600213,202.43756597077714,7.381967806312879e-08
9,4.1597803519999995e-10,8.599633919999998e-11,2.1596204025065396e-07,28819.803671962985,0.0,0.0,0.0,0.0,0.0,16639.121407999995,956901315271.4375,-129.43236942218687,47.82206015992386,177.2011813373962,46.283444764808124,152.4166192889683,-186.53407828617867,-149.79308440097887,319.86170299891165,-22.98424986675159,190.09382333439822,9.016705097441856e-08
10,5.191736422399999e-10,1.0319560703999998e-10,2.6946066068978117e-07,35969.405052410686,0.0,0.0,0.0,0.0,0.0,20766.945689599994,956998124615.1134,-124.05942536934734,52.494882773683074,179.05629956598602,57.05949901209018,157.79758048510234,-187.46195231066224,-150.67799147422915,318.17262598181793,-33.73815511574468,193.86501509319925,1.1017306889078001e-07
