step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,2.163300655351267e-08,2771.2812921102036,0.0,0.0,0.0,0.0,0.0,1600.0,1430428346485.42,399.5804694699191,203.37478931550632,259.12055907484364,6.340568879287809,-59.625388379493636,-129.59097414226167,-635.0210143633332,109.1898830028974,-343.8088100648547,499.5152186761936,9.990304373523872e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,4.794562570218113e-08,6096.818842642448,0.0,0.0,0.0,0.0,0.0,3520.0,1430424917642.5,412.56978524887063,212.27805831509994,254.31635636655412,14.042628405707305,-52.78276900706293,-134.73179185589336,-628.4156494092031,120.0134730627866,-359.7677314990105,515.1871185195645,2.235479521799342e-08
3,7.28e-11,2.8799999999999997e-11,7.933379412432639e-08,10087.463903281141,0.0,0.0,0.0,0.0,0.0,5824.0,1430421967892.776,409.51820842048454,200.65772639904455,240.5023961531692,13.354774148623422,-63.574946310682975,-151.07068799909828,-641.4845906366037,125.47420183385564,-345.928319235382,513.1828551754614,3.713446144704671e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,1.1721867218284281e-07,14876.23797604757,0.0,0.0,0.0,0.0,0.0,8588.8,1430433334777.3674,417.62365046562087,201.82512655124052,237.35604794352406,15.832994345326195,-61.85431392700688,-153.0957260407521,-640.5635341201412,117.05674984864719,-355.7565100898224,523.0826800190928,5.521219886850655e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.6264007384503192e-07,20622.766863367287,0.0,0.0,0.0,0.0,0.0,11906.559999999998,1430447358153.7922,413.28711171616453,204.9724990015215,230.44124896129043,19.436527928842278,-79.80243989927574,-133.8020689126699,-639.2883153689655,98.12104996240718,-333.4733485677481,514.9584937482603,7.65685575212344e-08
6,1.9859839999999997e-10,4.976639999999999e-11,2.1730592887660247e-07,27518.601528150946,0.0,0.0,0.0,0.0,0.0,15887.871999999996,1430445857863.047,406.6907303506397,209.8226667879913,228.65709116806656,24.135423159559387,-74.47285648347736,-133.03478699084476,-640.1405944149027,93.93429230050594,-332.2077445736561,512.5735700373642,1.0207749883714188e-07
7,2.5831807999999997e-10,5.971967999999998e-11,2.8231623104213395e-07,35793.603125891335,0.0,0.0,0.0,0.0,0.0,20665.446399999993,1430456981179.1675,379.14533039812125,205.6711016444141,212.6187444984699,30.10203802696036,-74.24451841751069,-124.34672640840282,-637.4138625091423,89.25441467500687,-304.8917021784048,490.48142890055135,1.3136889281702556e-07
8,3.29981696e-10,7.166361599999998e-11,3.6076388522607396e-07,45723.60504317981,0.0,0.0,0.0,0.0,0.0,26398.535679999994,1430494821373.6885,372.99916043151217,206.01375039602678,210.34042303621078,33.579892753696825,-52.87868972050186,-134.6266608501232,-657.6799451708326,70.57167090451486,-320.11227230953983,500.1378464726883,1.6721057939371125e-07
9,4.1597803519999995e-10,8.599633919999998e-11,4.5543959552543573e-07,57639.60734392597,0.0,0.0,0.0,0.0,0.0,33278.24281599999,1430585483634.8203,354.4020409303445,201.18001814638626,215.02411575337206,55.87763377639197,-32.71539268549467,-130.2956773706057,-673.7178572567786,40.95603850850396,-321.67928219872897,498.2494302517416,2.1005820640384675e-07
10,5.191736422399999e-10,1.0319560703999998e-10,5.690937085916422e-07,71938.81010482137,0.0,0.0,0.0,0.0,0.0,41533.89137919999,1430740483086.9072,353.88927620574293,185.19681677606332,214.9577338960669,62.695582557534735,-32.10891097503623,-117.61409276346947,-704.9162532869037,-8.307573335106031,-321.77376018628286,508.9139311015711,2.625758884549861e-07
11,6.430083706879998e-10,1.2383472844799998e-10,7.042815071447667e-07,89097.85341789585,0.0,0.0,0.0,0.0,0.0,51440.66965503999,1430922008714.6768,334.550888277797,174.9257713103236,238.7405862410215,83.4062824436807,-36.49338564542817,-111.85457114064272,-685.9929016693422,31.21365233001394,-298.05161458465517,475.2033597801668,3.214225674709403e-07
12,7.916100448255998e-10,1.4860167413759998e-10,8.675674977989867e-07,109688.70539358523,0.0,0.0,0.0,0.0,0.0,63328.80358604799,1431157129568.0586,305.08472872621843,160.6571708756212,246.1173053827228,138.20712465417557,11.643398879572258,-89.27570699641433,-626.1154499385487,75.14237725859222,-316.7229036054589,454.9613625475075,3.890305876134235e-07
