step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,6.7486353555296504e-09,800.0,0.0,0.0,800.0,0.0,0.0,0.0,956686211770.9612,-189.9274039885495,53.50133017348144,172.6472274202032,11.593142889745758,196.93423496280207,-186.54080538349314,-151.56281975602496,322.38879954708057,-7.0068309736478565,240.10118347703104,4.802023669540621e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.497539183065313e-08,1760.0000000000002,0.0,0.0,1760.0,0.0,0.0,0.0,956689444586.7894,-192.72496190263223,51.01877354234495,172.64597617958788,13.023073534908386,192.83779739214978,-182.71531813717394,-149.95676408182575,326.0342494045664,-0.11283548960628428,240.70393580278952,1.0578918128807568e-08
3,7.28e-11,2.8799999999999997e-11,2.4995237910595434e-08,2912.0,0.0,0.0,2912.0,0.0,0.0,0.0,956696314703.6602,-198.04915270371035,52.00968956832112,173.3349223427315,17.699714276916126,194.27250627340612,-184.225995101846,-149.9415747076159,323.3410078146425,3.7766464304066316,244.075609690559,1.7608295687895665e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,3.688348356684366e-08,4294.4,0.0,0.0,4294.4,0.0,0.0,0.0,956708708794.1075,-194.9901273392537,49.25043025866035,170.51713812355962,15.265737791895566,196.22621991025747,-180.5757273515242,-149.8237693356606,322.92816336779583,-1.2360925710696387,243.52247098318531,2.602443228507455e-08
5,1.4883199999999998e-10,4.147199999999999e-11,5.05855866806863e-08,5953.279999999999,0.0,0.0,5953.279999999999,0.0,0.0,0.0,956728497180.1997,-178.94342274447166,45.036240035243836,169.30131907589652,42.72103872422432,186.30162005234638,-186.22314115036647,-136.2056714157505,318.95710425948863,-7.358197307902773,230.92663865571424,3.560142184340433e-08
6,1.9859839999999997e-10,4.976639999999999e-11,6.670441063537979e-08,7943.935999999998,0.0,0.0,7943.935999999998,0.0,0.0,0.0,956761778403.2755,-166.83462054255332,48.663725946035655,167.02800248615222,45.35145318163564,170.63416447131226,-181.1322703888806,-143.04947473462275,320.2831995952478,-3.799543928773967,218.10188388263938,4.6455567437461316e-08
7,2.5831807999999997e-10,5.971967999999998e-11,8.561241647611022e-08,10332.723199999997,0.0,0.0,10332.723199999997,0.0,0.0,0.0,956798225758.159,-160.23408141067338,43.90710561759497,174.5226997170197,51.75530606529698,170.26438966733087,-185.29550691016883,-141.67098768141713,318.10657698129563,-10.030308256674912,214.00963604642106,5.9236154419070045e-08
8,3.29981696e-10,7.166361599999998e-11,1.0724960778701117e-07,13199.267839999997,0.0,0.0,13199.267839999997,0.0,0.0,0.0,956848380482.6033,-143.27927351024312,49.282980195549534,182.43271973813088,55.30837088530714,160.56558562975437,-185.23884533019935,-141.0473808047546,310.5619566789461,-17.286312119491587,201.30915480388438,7.366269638622017e-08
9,4.1597803519999995e-10,8.599633919999998e-11,1.3249473915632835e-07,16639.121407999995,0.0,0.0,16639.121407999995,0.0,0.0,0.0,956901315458.6542,-132.26319683298996,45.16183348012918,176.67451297972602,43.45845559511828,149.771479065013,-187.04702096638997,-149.60458690730943,320.1989225937512,-17.50828223202309,188.6610220204208,8.988685362970694e-08
10,5.191736422399999e-10,1.0319560703999998e-10,1.622090133916855e-07,20766.945689599994,0.0,0.0,20766.945689599994,0.0,0.0,0.0,956998125157.5286,-127.64265979220275,49.1278090911877,178.40535338515116,53.49661482414834,154.44227578126666,-188.13603608405631,-150.43140095740864,318.5949404749078,-26.799615989056317,191.5379938482328,1.096527331760991e-07
11,6.430083706879998e-10,1.2383472844799998e-10,1.9823174716705023e-07,25720.334827519993,0.0,0.0,25720.334827519993,0.0,0.0,0.0,957151736391.8446,-129.69688144464996,48.580903284493814,185.7312347458901,47.272793155393146,154.99805981359506,-186.12314074451882,-158.79484029550738,326.69525710309637,-25.301178368926447,193.7745071152819,1.3364874664486507e-07
12,7.916100448255998e-10,1.4860167413759998e-10,2.40843555806452e-07,31664.401793023993,0.0,0.0,31664.401793023993,0.0,0.0,0.0,957371472062.2975,-123.9036582198534,48.331942147979774,180.03056469870864,47.00172174235847,151.90649910666176,-181.87572894127342,-148.75386724480936,327.03496340589146,-28.00284088678744,191.10351715096112,1.6204704922708145e-07
13,9.416100448255998e-10,1.5e-10,2.8311785685730117e-07,37664.40179302399,0.0,0.0,37664.40179302399,0.0,0.0,0.0,957623339106.4567,-118.39037258639759,50.04038068809309,192.24753891798022,52.838732537415744,155.19015406755665,-177.33731090583515,-160.9559935289888,332.0327241172732,-36.799781481165624,195.2800723192163,1.913390600749639e-07
14,1.0916100448256e-09,1.5e-10,3.238481689890612e-07,43664.40179302399,0.0,0.0,43664.40179302399,0.0,0.0,0.0,957875852583.769,-104.58325595535202,33.11515350759345,208.14376269007906,74.62576441795372,147.49123023613257,-161.8784848399694,-165.00758475705413,318.6674421364527,-42.90797428076684,188.95893886553458,2.1968290090479409e-07
15,1.2416100448256e-09,1.5e-10,3.5953034863849945e-07,49664.401793024,0.0,0.0,49664.40179302399,0.0,0.0,0.0,958098601296.2476,-67.10418557156159,29.109721063977997,249.19661078419804,105.95352753825917,155.61919026397544,-125.06118421036496,-205.2664189315267,319.90618889189005,-88.51500469241373,209.16256758736554,2.510572860428989e-07
16,1.3916100448256001e-09,1.5e-10,4.014763778493675e-07,55664.40179302399,0.0,0.0,55664.40179302399,0.0,0.0,0.0,958285312781.2988,-109.06148301363646,4.205220874900658,201.35315517329596,109.44023313357822,144.57782551019605,-154.49288337198115,-184.96528731570407,321.6856233250244,-35.51634249659,190.83535163779982,2.7968258878856887e-07
17,1.5416100448256002e-09,1.5e-10,4.496447318726963e-07,61664.40179302399,0.0,0.0,61664.40179302399,0.0,0.0,0.0,958497483889.8317,-162.95782442085715,-5.130008785658177,164.74399394352113,82.0414707962065,171.113243755432,-181.52120353351447,-121.71492637059995,337.99584071736416,-8.155419334583772,219.13024811180819,3.125521260053401e-07
18,1.6916100448256003e-09,1.5e-10,4.880052735363896e-07,67664.401793024,0.0,0.0,67664.401793024,0.0,0.0,0.0,958653640018.4845,-91.23232845600205,0.41993588548447447,213.13670032669117,95.6844693252621,146.97178089461465,-165.44327361178262,-199.52255923237152,321.98747043438834,-55.73945243861557,182.56445846464968,3.399367947750375e-07
19,1.8416100448256005e-09,1.5e-10,5.28052154767663e-07,73664.401793024,0.0,0.0,73664.401793024,0.0,0.0,0.0,958728384748.3533,-97.69339408517975,5.0302746311703626,188.201622808283,85.3724808939198,128.98238304312815,-171.6363095154461,-180.5152344555093,315.2281185803723,-31.288988957964605,166.5025093201634,3.64912171173062e-07
20,1.9916100448256006e-09,1.5e-10,5.727921386537266e-07,79664.401793024,0.0,0.0,79664.401793024,0.0,0.0,0.0,958860794310.3438,-134.851415296549,18.296984606465656,156.9132380009948,32.43332300983822,125.04331051454716,-195.90707886858524,-159.7706336399807,307.5895463075913,9.808104781997905,166.22130591134223,3.8984536705976335e-07
21,2.1416100448256007e-09,1.5e-10,6.149258836162328e-07,85664.401793024,0.0,0.0,85664.401793024,0.0,0.0,0.0,958906780180.2706,-107.08581121811983,-4.595589791365434,147.6609176143122,21.491342351962338,90.61923434068908,-179.77030306381545,-176.2269474748377,296.53948551834094,16.46657687745504,134.9533944111484,4.100883762214356e-07
22,2.2916100448256008e-09,1.5e-10,6.635601588042964e-07,91664.401793024,0.0,0.0,91664.401793024,0.0,0.0,0.0,959005841260.5565,-153.04766217801944,30.15754311485767,123.36445393694255,-15.919162612931705,101.5333607480614,-201.7477901611736,-137.17710595450788,299.6935077345902,51.5143014299515,166.09189365688053,4.350021602699677e-07
23,2.441610044825601e-09,1.5e-10,7.064510163317669e-07,97664.401793024,0.0,0.0,97664.401793024,0.0,0.0,0.0,958981356217.7092,-105.79687917117568,24.911313208947163,129.88229046287006,-4.6508221261366565,77.26787235887633,-184.31651973300376,-152.74394207466923,280.9855358007802,28.52900681229077,124.14032009879693,4.5362320828478725e-07
24,2.591610044825601e-09,1.5e-10,7.473545234215094e-07,103664.401793024,0.0,0.0,103664.401793024,0.0,0.0,0.0,959120394707.1516,-106.73028103995578,17.94379991862237,127.96475440464295,-15.882754877198991,104.3415023262969,-195.14385944934273,-151.57462677186035,286.4185517496017,2.388778713707279,133.4930209898696,4.736471614332677e-07
