step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,2.1633006566775008e-08,2771.2812921102036,0.0,0.0,0.0,0.0,0.0,1600.0,1430428346485.4197,399.5804703064063,203.37478931151006,259.12055997733313,6.340569468383921,-59.62538848323089,-129.59097394425493,-635.0210152281034,109.18988269843776,-343.80881079626994,499.5152195400246,9.990304390800491e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,4.794562574568902e-08,6096.818842642448,0.0,0.0,0.0,0.0,0.0,3520.0,1430424917642.5686,412.56978323422754,212.2780675617349,254.31634477078407,14.04262413370315,-52.78277462834273,-134.73179561606855,-628.4156438591684,120.01348497518373,-359.7677238630469,515.1871163871907,2.2354795184093067e-08
3,7.28e-11,2.8799999999999997e-11,7.933379432267121e-08,10087.463903281141,0.0,0.0,0.0,0.0,0.0,5824.0,1430421967892.8457,409.51821715039966,200.65772644739013,240.50238581084204,13.354779373123069,-63.57495983166821,-151.0706792090485,-641.484588737509,125.47419226715732,-345.928314444326,513.1828617283608,3.7134461601869853e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,1.1721867210835373e-07,14876.23797604757,0.0,0.0,0.0,0.0,0.0,8588.8,1430433334777.4524,417.62364526698707,201.825119395485,237.3560435105895,15.832990705271788,-61.85430983552386,-153.09573094372163,-640.5635237215982,117.05674942144508,-355.7565089827724,523.0826735197654,5.521219879871294e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.6264007388209437e-07,20622.766863367287,0.0,0.0,0.0,0.0,0.0,11906.559999999998,1430447358153.9324,413.28711720857837,204.9725044682495,230.44124861254627,19.43652458660086,-79.80244695047655,-133.80206874850353,-639.2883168588162,98.12105205892264,-333.4733470088193,514.958497485368,7.656855760642611e-08
6,1.9859839999999997e-10,4.976639999999999e-11,2.173059291204e-07,27518.601528150946,0.0,0.0,0.0,0.0,0.0,15887.871999999996,1430445857863.0623,406.6907341358333,209.8226687266603,228.6570996847965,24.135425863432392,-74.47285321358501,-133.03478181880863,-640.1405986811641,93.93429119457264,-332.2077516288183,512.5735742367646,1.0207749913132263e-07
7,2.5831807999999997e-10,5.971967999999998e-11,2.82316231474652e-07,35793.603125891335,0.0,0.0,0.0,0.0,0.0,20665.446399999993,1430456981179.307,379.1453329347476,205.67110319856027,212.61874680499577,30.1020405016004,-74.2445187456704,-124.3467280059641,-637.4138647700588,89.25441504844443,-304.8917043869916,490.4814318177192,1.3136889328541863e-07
8,3.29981696e-10,7.166361599999998e-11,3.607638849746814e-07,45723.60504317981,0.0,0.0,0.0,0.0,0.0,26398.535679999994,1430494821373.7236,372.9991502125121,206.01374865958428,210.34041585907923,33.57988511770727,-52.87868681946591,-134.62667189854125,-657.6799327792345,70.57167565948005,-320.11226499158084,500.1378352821835,1.6721057906015227e-07
9,4.1597803519999995e-10,8.599633919999998e-11,4.554395954537739e-07,57639.60734392597,0.0,0.0,0.0,0.0,0.0,33278.24281599999,1430585483635.11,354.4020384766664,201.1800201932758,215.02411613347135,55.87763725616825,-32.715391831181066,-130.29567722210177,-673.7178593682492,40.95604231150588,-321.67928059936145,498.2494296080028,2.1005820601492858e-07
10,5.191736422399999e-10,1.0319560703999998e-10,5.690937085472212e-07,71938.81010482137,0.0,0.0,0.0,0.0,0.0,41533.89137919999,1430740483087.3289,353.8892745346327,185.19681656385856,214.95772984048511,62.695584353484655,-32.10891192346827,-117.61409334472046,-704.9162519803585,-8.307570480520253,-321.7737575667036,508.91393021442485,2.625758879745183e-07
