step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,7.835028673528675e-09,1600.0,0.0,0.0,1600.0,0.0,0.0,0.0,1430428346485.4207,399.58047226320576,203.37479454925958,259.12055955999824,6.340563639451773,-59.625391327519004,-129.59097548391577,-635.0210133185204,109.18988596678668,-343.8088099097037,499.51521992251463,9.990304398450292e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.7205903787928478e-08,3520.0000000000005,0.0,0.0,3520.0,0.0,0.0,0.0,1430424917601.127,412.0072564225593,211.72722829797905,254.3877014802543,13.48002781291075,-53.33371954060247,-134.66038418923515,-628.3945507556695,119.92236378412014,-358.6542520390921,514.2215202733099,2.233162088500973e-08
3,7.28e-11,2.8799999999999997e-11,2.8875428894425274e-08,5824.0,0.0,0.0,5824.0,0.0,0.0,0.0,1430421967861.986,408.27970370862283,199.44870084623892,240.66104185985253,12.116110835500603,-64.78352495436519,-150.91035733036108,-641.4406266483635,125.27068627834697,-343.48123586724427,511.13550055226483,3.705232330091495e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,4.291101875840188e-08,8588.8,0.0,0.0,8588.8,0.0,0.0,0.0,1430433334725.2817,415.5728956691743,199.82684736735627,237.61965018494232,13.785590779453324,-63.85095315202305,-152.8299588741095,-640.4909067926684,116.717232936887,-351.7091160329549,519.6774026176442,5.5012374335380733e-08
5,1.4883199999999998e-10,4.147199999999999e-11,6.043916100157423e-08,11906.559999999998,0.0,0.0,11906.559999999998,0.0,0.0,0.0,1430447357789.9097,410.2617743558713,202.04428108103286,230.82034834346877,16.40992240274549,-82.73283755686084,-133.4271520244421,-639.1792279317859,97.63431820987327,-327.51761349703764,510.1028676087796,7.616736046085204e-08
6,1.9859839999999997e-10,4.976639999999999e-11,8.141872585262125e-08,15887.871999999996,0.0,0.0,15887.871999999996,0.0,0.0,0.0,1430445856358.7134,402.50495662720425,205.7535386142282,229.19834933948678,19.95242661363821,-78.55168261187112,-132.48432884902937,-639.989997045688,93.24297192921793,-323.9431446385562,505.79059582512576,1.0133873756892357e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.0688177431087915e-07,20665.446399999993,0.0,0.0,20665.446399999993,0.0,0.0,0.0,1430456977033.831,373.5245194511796,200.2441082828231,213.32302674378082,24.52422322587744,-79.63696939216938,-123.63180479549476,-637.2160475072641,88.30684550416453,-293.87844012818226,481.63203480280987,1.3010164856509623e-07
8,3.29981696e-10,7.166361599999998e-11,1.3700054114553852e-07,26398.535679999994,0.0,0.0,26398.535679999994,0.0,0.0,0.0,1430494813052.48,365.80779511442233,199.45927845355996,210.7543963471871,26.781599935523992,-59.08820296634086,-133.60579714590747,-657.9562772933407,69.4138634021377,-306.7113936093527,489.23489146009825,1.6516198996049438e-07
9,4.1597803519999995e-10,8.599633919999998e-11,1.7279238437196138e-07,33278.24281599999,0.0,0.0,33278.24281599999,0.0,0.0,0.0,1430585867769.3608,346.16561081430933,191.5710105955655,215.88795566298856,47.652339361342776,-42.399502083055204,-129.42445006284225,-674.4677242411672,40.84338902382415,-303.7587425134213,484.1367791475047,2.0679598063925868e-07
10,5.191736422399999e-10,1.0319560703999998e-10,2.1705767256239458e-07,41533.89137919999,0.0,0.0,41533.89137919999,0.0,0.0,0.0,1430741299140.497,343.32635706333167,173.51132026136932,215.9612171047813,52.09363711505741,-43.91805134306756,-116.6309811767851,-705.6314317468656,-8.623134374654338,-299.4017004675605,491.68059795801463,2.5753525841532616e-07
11,6.430083706879998e-10,1.2383472844799998e-10,2.6910356301600517e-07,51440.66965503999,0.0,0.0,51440.66965503999,0.0,0.0,0.0,1430923628773.1782,320.6310844885764,159.9287835967236,240.3211669230058,69.4706328420848,-50.41110934895245,-109.06473169462687,-686.2623121833838,28.580859224095985,-270.2140830683233,452.654281976724,3.135895785047382e-07
12,7.916100448255998e-10,1.4860167413759998e-10,3.242829612990963e-07,63328.80358604799,0.0,0.0,63328.80358604799,0.0,0.0,0.0,1431159493556.9082,288.3692256437772,142.7898227179307,247.91152096023882,121.14700884849381,-6.720449235101409,-87.45036994660458,-627.5036112224138,73.379735070152,-281.64354878985057,423.8714095238733,3.7657757957905e-07
13,9.416100448255998e-10,1.5e-10,3.777417386944563e-07,75328.80358604799,0.0,0.0,75328.80358604799,0.0,0.0,0.0,1431461630247.829,293.095179104647,156.71955718991242,261.4775521756231,105.43914990001417,-4.680334730287899,-68.45670591800919,-602.7106279973469,80.88602866884091,-288.4102191576031,417.74632490945953,4.3923952831546894e-07
14,1.0916100448256e-09,1.5e-10,4.2962285090742806e-07,87328.80358604799,0.0,0.0,87328.80358604799,0.0,0.0,0.0,1431740491020.3486,273.37778427121793,176.94362244919975,291.0966245316927,118.35870665291715,0.5368035562444798,-52.28555942739369,-580.284743295135,79.91783686271945,-273.9104519613422,396.2835895049853,4.986820667412168e-07
15,1.2416100448256e-09,1.5e-10,4.780779952977835e-07,99328.803586048,0.0,0.0,99328.80358604799,0.0,0.0,0.0,1431953668430.6453,229.03138658796325,173.71143294573116,274.73980754424264,110.59163444211369,19.25957905803805,-60.3952068246752,-512.7772783518259,94.17105585124074,-248.2871860099064,350.0364495026699,5.511875341666172e-07
