step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,7.532779325492287e-09,800.0,0.0,0.0,800.0,0.0,0.0,0.0,1430428346485.4182,399.58047216865225,203.37479449233587,259.1205595283078,6.340563865973033,-59.625390925447554,-129.5909750625564,-635.021013394998,109.18988554173056,-343.80881021727544,499.51522003214365,9.990304400642873e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.679321473286836e-08,1760.0000000000002,0.0,0.0,1760.0,0.0,0.0,0.0,1430424917604.7585,412.2753097501007,211.7322906016224,254.3702995604746,13.493131697176516,-53.06321537480158,-134.67894052715755,-628.3924913303496,119.95271337623859,-359.19280951854614,514.6028154744444,2.2340771972029538e-08
3,7.28e-11,2.8799999999999997e-11,2.806693326015859e-08,2912.0,0.0,0.0,2912.0,0.0,0.0,0.0,1430421967871.6455,408.86973028678744,199.45806119680347,240.62244450116708,12.145328316594277,-64.18850955227765,-150.9516984669041,-641.4361655113431,125.33859884746585,-344.6662778158486,511.94485139489615,3.708478369220255e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,4.181694023345522e-08,4294.4,0.0,0.0,4294.4,0.0,0.0,0.0,1430433334716.1746,416.54866689289065,199.84284263661715,237.55417487229371,13.834767546959629,-62.868217730228764,-152.8969182771962,-640.4816781116498,116.82935632823764,-353.6676226247182,521.0251263784654,5.509141205984231e-08
5,1.4883199999999998e-10,4.147199999999999e-11,5.8404133298617155e-08,5953.279999999999,0.0,0.0,5953.279999999999,0.0,0.0,0.0,1430447357785.4133,411.70380301110634,202.06129056043628,230.72821580125333,16.48386197896215,-81.28848903274465,-133.52534487566612,-639.1682769071887,97.79672014657977,-330.40399059526993,511.99318861626415,7.6324793578136e-08
6,1.9859839999999997e-10,4.976639999999999e-11,7.805746215890276e-08,7943.935999999998,0.0,0.0,7943.935999999998,0.0,0.0,0.0,1430445856554.8728,401.18771458076833,205.30683839385753,227.88159838670435,19.57622516928935,-72.27971236380597,-134.28543327278544,-641.1602159797327,91.80922900714928,-328.8978727288181,507.23937006667757,1.015682709646223e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.0092171435605173e-07,10332.723199999997,0.0,0.0,10332.723199999997,0.0,0.0,0.0,1430456547198.6638,374.93348426889963,198.0725997759878,214.17525653859667,26.637572740433626,-75.50146558931264,-125.62861915358872,-639.1927289759519,89.35797882823113,-299.42290861906156,484.53049685068316,1.305042771867861e-07
8,3.29981696e-10,7.166361599999998e-11,1.2853383562294343e-07,13199.267839999997,0.0,0.0,13199.267839999997,0.0,0.0,0.0,1430494448189.5525,369.36625859562645,199.30455537503028,210.97733574812324,26.283484308976853,-56.79336283080062,-133.83173015237762,-657.1698311245431,69.98784054406372,-312.56469703498294,492.8694778489513,1.6582508618547386e-07
9,4.1597803519999995e-10,8.599633919999998e-11,1.6109032626726487e-07,16639.121407999995,0.0,0.0,16639.121407999995,0.0,0.0,0.0,1430585081084.155,349.783413332123,192.5222485527522,215.9172080580235,46.59983450026277,-37.591771518087214,-129.37538343559376,-673.138332905173,40.088242434414845,-312.1842753625262,488.7548532689297,2.0785621433283497e-07
10,5.191736422399999e-10,1.0319560703999998e-10,2.0130781596493388e-07,20766.945689599994,0.0,0.0,20766.945689599994,0.0,0.0,0.0,1430740068948.53,347.9553332484482,174.1885886170342,215.99963775636613,51.00851865904236,-38.264980782649964,-116.43941624958977,-704.1966055684613,-9.451153478700466,-309.68374693746,497.25270023334883,2.5917050858569454e-07
11,6.430083706879998e-10,1.2383472844799998e-10,2.460353598989634e-07,25720.334827519993,0.0,0.0,25720.334827519993,0.0,0.0,0.0,1430921648984.468,325.9803571103211,160.77741928393053,240.92312307979162,68.42204177259389,-43.080384515181784,-110.26663698392328,-684.7401310126879,28.558690025326463,-282.8940839231491,459.15809514669735,3.1603022661288676e-07
12,7.916100448255998e-10,1.4860167413759998e-10,2.928635305748112e-07,31664.401793023993,0.0,0.0,31664.401793023993,0.0,0.0,0.0,1431156697516.0051,295.597857018456,143.24925957349095,247.96336687617585,120.30712021021857,2.995386293949646,-87.97904745065753,-626.1019975612048,72.92622611273568,-298.5880185556022,434.266092485204,3.8056289497738187e-07
13,9.416100448255998e-10,1.5e-10,3.381625158444862e-07,37664.40179302399,0.0,0.0,37664.40179302399,0.0,0.0,0.0,1431457908191.9485,300.5304216155035,157.36065901240548,259.75441430847957,103.19837967168809,7.133182749913236,-70.63486135391005,-599.880585635013,80.38288411602358,-307.6589801555141,429.6195132031481,4.450058219578541e-07
14,1.0916100448256e-09,1.5e-10,3.8032751808664714e-07,43664.40179302399,0.0,0.0,43664.40179302399,0.0,0.0,0.0,1431736149172.1274,284.85841274780654,177.6601637912424,291.2949138514559,118.24099608742493,14.855306025771492,-52.6279926050251,-579.2576481019504,79.94472624095035,-299.70958246939324,413.7663975319454,5.070707815876459e-07
