step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.4252925486024965e-08,2078.460969082653,0.0,0.0,0.0,0.0,0.0,1200.0,956686211770.9615,-189.92740444086107,53.50132990917692,172.64722790520173,11.593143060331421,196.93423577054247,-186.54080585934827,-151.56281982586236,322.38879997414233,-7.0068313294671745,240.10118415864213,4.8020236831728425e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,3.1354512386176775e-08,4572.614131981836,0.0,0.0,0.0,0.0,0.0,2640.0,956689444596.5946,-192.56429783608328,51.262059067494654,172.6941466521182,13.289209626722275,192.99554063542803,-182.68713458575948,-149.971902125525,326.0164336498708,-0.4312427992548907,240.75118664283704,1.058005216260093e-08
3,7.28e-11,2.8799999999999997e-11,5.20025461784636e-08,7565.597927460856,0.0,0.0,0.0,0.0,0.0,4368.0,956696314736.7987,-197.6953673331591,52.545112927331765,173.44090727296341,18.285549867247088,194.619894874083,-184.16386514165595,-149.9749150791575,323.3017281603757,3.0754724591375258,244.1765898281082,1.7612337949650447e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,7.669631633358816e-08,11157.17848203568,0.0,0.0,0.0,0.0,0.0,6441.6,956708708826.653,-194.4048108556092,50.13701604942661,170.69370946337304,16.23481818766171,196.800644783661,-180.47118376299335,-149.88030195924568,322.8630345136888,-2.3958339280572143,243.70254140016553,2.6034697780440167e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.0666061893610425e-07,15467.07514752547,0.0,0.0,0.0,0.0,0.0,8929.92,956728497286.2428,-178.07818194853795,46.344350125278986,169.5595873988243,44.15170691868019,187.14998501526873,-186.0712780002507,-136.2872710358107,318.8618960038827,-9.071803066726131,231.3499790237273,3.562924411051218e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.4259542198552602e-07,20638.951146113213,0.0,0.0,0.0,0.0,0.0,11915.903999999999,956761778594.5325,-165.62924558071813,50.48072498150717,167.385805026148,47.33708616800769,171.80443109251678,-180.9262266781362,-143.16424304593428,320.15322888792446,-6.175185511825822,218.7197988970524,4.651414111034245e-08
7,2.5831807999999997e-10,5.971967999999998e-11,1.8573937443131466e-07,26845.202344418507,0.0,0.0,0.0,0.0,0.0,15499.084799999997,956798226520.7048,-158.63651327953164,46.32780108824939,175.00467491419118,54.3986360417141,171.83628645175745,-185.0056842140623,-141.82960108557614,317.9324489354939,-13.199773172138135,214.9813161163578,5.935275651479018e-08
8,3.29981696e-10,7.166361599999998e-11,2.376057440360699e-07,34292.70378238486,0.0,0.0,0.0,0.0,0.0,19798.901759999997,956848381609.1573,-141.17726403584246,52.424470616151716,183.05081100350012,58.74217509402626,162.59139287552242,-184.85909575205258,-141.25703088490908,310.3361979297349,-21.41412883968221,202.8959815682113,7.389301622583756e-08
9,4.1597803519999995e-10,8.599633919999998e-11,2.989383691235358e-07,43229.70550794448,0.0,0.0,0.0,0.0,0.0,24958.682111999995,956901315567.9464,-129.59552978667097,49.1852273899021,177.49022785388155,47.86269743773231,152.38346639994353,-186.5670359798851,-149.87830511578505,319.9022469964986,-22.787936613292977,190.63841947796865,9.028722241181684e-08
10,5.191736422399999e-10,1.0319560703999998e-10,3.7339680208680027e-07,53954.10757861603,0.0,0.0,0.0,0.0,0.0,31150.418534399992,956998125834.7334,-121.19578782608468,54.209434060626926,180.9583890732909,59.04937262286506,154.69392394351704,-189.03758319010427,-149.26357778592438,316.69214851278446,-33.4981361174231,191.1450712870302,1.1001255407598599e-07
11,6.430083706879998e-10,1.2383472844799998e-10,4.629046368280902e-07,66823.39006342189,0.0,0.0,0.0,0.0,0.0,38580.50224127999,957152252849.5642,-125.21951309929032,56.02343699409856,187.8546860237596,54.7985554386855,160.61852528894772,-185.36865024122667,-158.6695220926618,326.02796903376554,-35.39901218966122,198.64624012322767,1.346118572788621e-07
