step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.7951909686116462e-08,2078.460969082653,0.0,0.0,0.0,0.0,0.0,1200.0,1430428346485.42,399.58046968239034,203.37478934581807,259.1205590451921,6.340568712973655,-59.62538862751089,-129.59097414653678,-635.0210140271156,109.18988279158044,-343.8088100275369,499.5152186991177,9.990304373982354e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,3.9861935997465885e-08,4572.614131981836,0.0,0.0,0.0,0.0,0.0,2640.0,1430424917641.0144,412.56318899282417,212.1428190461374,254.32543373717021,13.908529990897902,-52.78519650698501,-134.72315401219905,-628.4093664382987,120.00580692022962,-359.75870773250506,515.1364158340891,2.2353578354000494e-08
3,7.28e-11,2.8799999999999997e-11,6.597205950022332e-08,7565.597927460856,0.0,0.0,0.0,0.0,0.0,4368.0,1430421967895.3655,409.5035961172701,200.36014946020438,240.5227495599985,13.05972007429181,-63.579590562547594,-151.0512805911605,-641.4713590659169,125.45727087518287,-345.90906265729444,513.0757448646491,3.7130159806102386e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,9.754379465021883e-08,11157.17848203568,0.0,0.0,0.0,0.0,0.0,6441.6,1430433334764.2458,417.5988569093863,201.3335463340965,237.38920659593106,15.345746231385839,-61.862105367930695,-153.06275996976896,-640.5407608401422,117.02793583406954,-355.72392505494685,522.9053682789537,5.520176933382302e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.353338273344487e-07,15467.07514752547,0.0,0.0,0.0,0.0,0.0,8929.92,1430447358067.5571,413.25168399288424,204.24930231315346,230.49024506246653,18.71673335336942,-79.8125243662948,-133.75714713005226,-639.2556759658997,98.0803894262255,-333.42783632245244,514.6902280043362,7.654700246961885e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.8079641695610392e-07,20638.951146113213,0.0,0.0,0.0,0.0,0.0,11915.903999999999,1430445857592.6833,406.6448644846028,208.8184945693106,228.7271618092118,23.138032330670942,-74.48868552630506,-132.96813562831198,-640.0949149079979,93.87418193175004,-332.1460495875415,512.1896824927816,1.0203683908442761e-07
7,2.5831807999999997e-10,5.971967999999998e-11,2.346084657937313e-07,26845.202344418507,0.0,0.0,0.0,0.0,0.0,15499.084799999997,1430456980538.46,379.0583449112011,204.33945593478964,212.6992556950749,28.77493700969157,-74.24958453221902,-124.24703991992541,-637.3505611583172,89.17973262517792,-304.79965047554526,489.9329480076825,1.3129547796090305e-07
8,3.29981696e-10,7.166361599999998e-11,2.9963978341502487e-07,34292.70378238486,0.0,0.0,0.0,0.0,0.0,19798.901759999997,1430494820320.341,372.9037994778044,204.26972586042638,210.46416740212976,31.85525847297684,-52.898959760448186,-134.5070570949346,-657.6017979094108,70.46450780314571,-319.99664118675497,499.43144505225695,1.6708654125745307e-07
9,4.1597803519999995e-10,8.599633919999998e-11,3.7808146241519217e-07,43229.70550794448,0.0,0.0,0.0,0.0,0.0,24958.682111999995,1430585480446.2102,354.3395078468076,198.94163340325346,215.20646072352056,53.66557116556388,-32.76409448910462,-130.16284373467866,-673.6160855651036,40.7949987044617,-321.5680471539127,497.32898534444234,2.0985501337512555e-07
10,5.191736422399999e-10,1.0319560703999998e-10,4.723303097424649e-07,53954.10757861603,0.0,0.0,0.0,0.0,0.0,31150.418534399992,1430740475860.2085,353.77743899164204,182.38772428493604,215.15728198420612,59.92081728436259,-32.16403858757697,-117.42761176313003,-704.7771741793929,-8.494702087089188,-321.6067951722544,507.78780414443884,2.6225648407131956e-07
