step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.4252925488497964e-08,2078.460969082653,0.0,0.0,0.0,0.0,0.0,1200.0,956686211770.961,-189.92740568236192,53.50132885871532,172.6472263580771,11.593143971720792,196.93423594098732,-186.5408057186723,-151.5628202017965,322.3887994143686,-7.006830258547088,240.101184737818,4.80202369475636e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,3.135451238849256e-08,4572.614131981836,0.0,0.0,0.0,0.0,0.0,2640.0,956689444596.5629,-192.5643222525,51.26203744429302,172.69412961000683,13.28921883155872,192.99555050645253,-182.68713971940699,-149.9718833990111,326.01644809792424,-0.4312282539905976,240.75120571193312,1.0580052631842754e-08
3,7.28e-11,2.8799999999999997e-11,5.197838011162028e-08,7565.597927460856,0.0,0.0,0.0,0.0,0.0,4368.0,956696314736.7795,-196.6381496446792,52.01650810848322,173.44090731523335,17.756939104153563,194.61989182835856,-184.73030607588436,-149.97491685420871,322.73528792791745,2.018257816337842,243.2827139847715,1.7586594794604172e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,7.667185320945524e-08,11157.17848203568,0.0,0.0,0.0,0.0,0.0,6441.6,956708119307.0503,-194.39795234305717,50.135763328486185,170.72445884959356,16.225557172640926,196.80249903529258,-180.49879841786458,-149.91296129533484,322.8617211739914,-2.4045466923633976,243.69330708753733,2.6008635487549462e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.0663618146700325e-07,15467.07514752547,0.0,0.0,0.0,0.0,0.0,8929.92,956727912390.7715,-178.07843508909923,46.34204671822731,169.60037904816167,44.150065251057775,187.15224244082938,-186.1086252706243,-136.33039635667183,318.85957295953193,-9.073807351727018,231.34316353114642,3.5602899165513165e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.4257090409068722e-07,20638.951146113213,0.0,0.0,0.0,0.0,0.0,11915.903999999999,956761195871.2698,-165.62892268437344,50.478452786524834,167.42431790978108,47.334973808421466,171.8066819757827,-180.96144693048436,-143.20509661279812,320.1509777798335,-6.177759291356759,218.712173127523,4.648741665824672e-08
7,2.5831807999999997e-10,5.971967999999998e-11,1.8577447369768177e-07,26845.202344418507,0.0,0.0,0.0,0.0,0.0,15499.084799999997,956797645016.4144,-160.916952199969,46.36469809615171,176.2142076378321,54.43955802172005,174.19317621883602,-183.896486686884,-140.68698869796424,319.068593341618,-13.276224018925204,217.9623455982142,5.9504058189421475e-08
8,3.29981696e-10,7.166361599999998e-11,2.376533502013078e-07,34292.70378238486,0.0,0.0,0.0,0.0,0.0,19798.901759999997,956859653877.477,-140.9823042492359,51.940616276561784,182.84574393935316,59.59418459472289,162.76972069473987,-185.31884506153727,-140.87996362011356,310.5648739038929,-21.787416445574724,202.95900527582845,7.404883440725042e-08
9,4.1597803519999995e-10,8.599633919999998e-11,2.989868461624687e-07,43229.70550794448,0.0,0.0,0.0,0.0,0.0,24958.682111999995,956911020051.6525,-129.7478097339887,49.11333907461452,177.55755574039975,47.899344993878174,152.4707278882454,-186.53396385477066,-149.86441259851298,319.9895699640677,-22.722918154262107,190.77479380604592,9.04547682862052e-08
10,5.191736422399999e-10,1.0319560703999998e-10,3.7344034267727104e-07,53954.10757861603,0.0,0.0,0.0,0.0,0.0,31150.418534399992,957007491500.6628,-121.51525937601161,54.0615437389265,181.0446830993423,58.99571987439769,154.78761549092798,-188.90910903958553,-149.27246771892715,316.8473290866461,-33.272356114911126,191.33220183646617,1.1019941100101911e-07
11,6.430083706879998e-10,1.2383472844799998e-10,4.6295324716009185e-07,66823.39006342189,0.0,0.0,0.0,0.0,0.0,38580.50224127999,957161506707.6953,-125.2404351171631,55.97571274316318,187.815633259356,54.91230224385589,160.67408781867528,-185.43171315003505,-158.58714453517598,326.0698854045163,-35.43365270155921,198.69851330838796,1.3480518743958465e-07
12,7.916100448255998e-10,1.4860167413759998e-10,5.701389912421183e-07,82266.52904518892,0.0,0.0,0.0,0.0,0.0,47496.60268953598,957380969080.4609,-118.73514980955495,55.207256440738384,181.28729448736965,54.93083634629914,155.4236378330073,-180.79062009344153,-150.1331791225925,326.35514536142455,-36.688488023419026,194.50037335473752,1.637082685404869e-07
13,9.416100448255998e-10,1.5e-10,6.796508809127422e-07,97854.98631330881,0.0,0.0,0.0,0.0,0.0,56496.60268953598,957635685068.0339,-114.11667012875364,59.56455526545613,193.1746603014725,63.60152809548319,162.8812328962632,-178.0023312850563,-160.09081681949166,331.42498878532035,-48.76456276751863,203.03096861516386,1.9416291383276147e-07
14,1.0916100448256e-09,1.5e-10,7.896298851480497e-07,113443.4435814287,0.0,0.0,0.0,0.0,0.0,65496.60268953598,957885985365.991,-94.86003524061304,47.5571516015553,211.5158699657428,85.89625748912628,155.46655763901546,-160.0448447713891,-169.12233416540175,316.98544814158413,-60.606522398388435,198.25928480669324,2.2390180655376544e-07
15,1.2416100448256e-09,1.5e-10,9.022467438296059e-07,129031.90084954859,0.0,0.0,0.0,0.0,0.0,74496.60268953598,958107417637.1537,-57.15287841757202,41.30330795806928,253.8389765683378,120.61330242390206,165.05228658503196,-125.28011450193821,-209.1008577224398,321.0619289903307,-107.89940816748977,224.24019048209283,2.5753783512607937e-07
16,1.3916100448256001e-09,1.5e-10,1.0134102188646056e-06,144620.35811766848,0.0,0.0,0.0,0.0,0.0,83496.60268953598,958267959642.197,-96.81259312625181,13.757299597075313,208.2816760794673,130.14987474229147,156.38199214633426,-148.88504682571408,-195.01628586351916,326.13041599513485,-59.56939902008135,205.7945611575814,2.884070192997166e-07
17,1.5416100448256002e-09,1.5e-10,1.1225150691270102e-06,160208.8153857884,0.0,0.0,0.0,0.0,0.0,92496.60268953598,958467560173.4259,-119.5934884224785,19.003488681253145,185.03965181938025,95.77063155333349,168.6079759511718,-179.65575615379373,-149.93332150795547,330.6752835531982,-49.01448752866871,206.13894568931784,3.1932786115311424e-07
18,1.6916100448256003e-09,1.5e-10,1.2337050237715977e-06,175797.27265390827,0.0,0.0,0.0,0.0,0.0,101496.60268953598,958639705753.5691,-99.51804562843634,17.60453905718709,209.96660084899725,122.12825598416218,170.65653797038357,-156.35721668853512,-185.25568709768143,323.4199816239813,-71.13849234193863,213.09013085016238,3.512913807806386e-07
19,1.8416100448256005e-09,1.5e-10,1.3425615023825637e-06,191385.72992202817,0.0,0.0,0.0,0.0,0.0,110496.60268953598,958802210731.0621,-93.02305012562582,24.8224096180518,195.50975011915824,100.6913744758194,142.7836628338169,-170.43965455307622,-178.63583271911313,311.32390363399884,-49.76061270821177,181.5855834339158,3.7852921829572595e-07
20,1.9916100448256006e-09,1.5e-10,1.4495438719440149e-06,206974.18719014808,0.0,0.0,0.0,0.0,0.0,119496.60268953598,958831514792.6682,-107.5887980514229,46.93232678469706,160.77017713686445,61.070991942920905,135.55740502602274,-197.46728818033853,-156.2345981747341,306.22186666643324,-27.968606974619004,168.30493325476112,4.037749582839401e-07
21,2.1416100448256007e-09,1.5e-10,1.5528632255073517e-06,222562.64445826798,0.0,0.0,0.0,0.0,0.0,128496.60268953598,958872099487.4706,-99.08386807286776,21.989221775614922,154.03626540834995,50.1666427088328,111.51239223425571,-173.6221949607277,-182.9674729560213,295.2836523882534,-12.428524161402533,147.94050974056105,4.259660347450243e-07
22,2.2916100448256008e-09,1.5e-10,1.6557381273698955e-06,238151.1017263879,0.0,0.0,0.0,0.0,0.0,137496.602689536,958984107902.1958,-139.42326645116032,62.2223369285489,122.92748895428453,1.2030809939335116,115.81597687974653,-213.8854663652713,-125.95851452855064,302.8910555910669,23.60728957142123,162.04212350184832,4.5027235327030153e-07
23,2.441610044825601e-09,1.5e-10,1.7603423620322496e-06,253739.5589945078,0.0,0.0,0.0,0.0,0.0,146496.602689536,958970553226.2911,-98.73371589557706,67.8652695780444,141.28719364858537,21.9375933254222,108.51901808656586,-196.04322012251956,-135.17781270683395,293.92106497387033,-9.785302190986428,142.50485768781715,4.716480819234741e-07
24,2.591610044825601e-09,1.5e-10,1.8639241407380666e-06,269328.0162626277,0.0,0.0,0.0,0.0,0.0,155496.602689536,959072476128.5508,-70.9663430660894,56.73553255719601,142.1311250926323,23.575557357818155,112.22577479880054,-181.3010691878213,-174.08936763715462,279.3190824785619,-41.25943173275705,136.3147161631077,4.920952893479403e-07
25,2.741610044825601e-09,1.5e-10,1.966436734127776e-06,284916.4735307476,0.0,0.0,0.0,0.0,0.0,164496.602689536,959189734626.2766,-44.053504535573936,69.89947688577355,150.4760922267957,8.327105248268083,89.70413142553001,-174.895400111537,-183.37800360298218,264.482504582356,-45.65062688993895,114.55832225884457,5.092790376867669e-07
26,2.891610044825601e-09,1.5e-10,2.066149518884364e-06,300504.9307988675,0.0,0.0,0.0,0.0,0.0,173496.602689536,959191921576.8629,-24.657927270704885,70.38899005433568,143.09837730577794,-18.313217437941827,78.30243713231154,-191.91627353218448,-166.41504057635933,259.8005951601142,-53.64450986158926,95.04011601323322,5.23535055088752e-07
27,3.0416100448256013e-09,1.5e-10,2.1646618039951043e-06,316093.3880669874,0.0,0.0,0.0,0.0,0.0,182496.602689536,959233598493.1932,-22.0552092747558,80.39313964638914,141.02275578864553,-32.590882994330144,54.80553324599805,-202.99681642143858,-187.05977675097995,237.92791651731787,-32.75032397120421,70.11887452872368,5.340528862680605e-07
28,3.1916100448256014e-09,1.5e-10,2.2657474997984164e-06,331681.84533510724,0.0,0.0,0.0,0.0,0.0,191496.602689536,959141617343.7329,-26.037521545723603,79.33238503184586,164.1776057572716,-11.988608894332529,71.62233162357752,-173.47662817698952,-189.51276964238605,249.44077735922085,-45.58481007786192,94.37333367196187,5.482088863188548e-07
29,3.3416100448256015e-09,1.5e-10,2.368804218751838e-06,347270.30260322714,0.0,0.0,0.0,0.0,0.0,200496.602689536,959040793158.3723,-4.766333903525289,75.65523120134634,171.44855018916314,15.341640727716419,65.06542858512212,-149.22974404150676,-200.77792895526892,251.88319927811335,-60.2990946816324,108.72410426125067,5.645175019580423e-07
30,3.4916100448256016e-09,1.5e-10,2.472917301019485e-06,362858.75987134705,0.0,0.0,0.0,0.0,0.0,209496.602689536,959045524495.4294,12.427622493193049,75.31547740821586,194.80669249450483,26.541099545433323,66.68370254993845,-126.47917748710941,-221.33125766191097,244.3478563459775,-79.11132504313714,124.75424876577067,5.832306392729079e-07
31,3.6416100448256017e-09,1.5e-10,2.572266974345176e-06,378447.21713946696,0.0,0.0,0.0,0.0,0.0,218496.602689536,959071843617.7202,-54.57414153391422,81.9344800924463,125.1581123199456,-38.88662757964812,78.86966407560173,-182.82512700505842,-162.4948952296019,233.06034243495958,-24.295522541664308,91.921699171204,5.970188941485885e-07
32,3.791610044825601e-09,1.5e-10,2.6708869937116587e-06,394035.67440758686,0.0,0.0,0.0,0.0,0.0,227496.602689536,959117390921.7036,-45.271550507618784,89.37804627291898,113.9573955947549,-51.989764465120395,70.19802569308533,-181.86699964663748,-150.72853263032516,229.79371456624824,-24.92647518544649,82.14657765623784,6.093408807970242e-07
33,3.941610044825601e-09,1.5e-10,2.769709412547731e-06,409624.1316757067,0.0,0.0,0.0,0.0,0.0,236496.602689536,959118727164.0173,-65.62370281473164,76.96545238067948,110.2969302952877,-44.8129180695668,93.661909800221,-192.8000242659832,-141.93237717706,233.11126308484776,-28.038206985500974,102.29029357039657,6.246844248325837e-07
34,4.091610044825601e-09,1.5e-10,2.8692904367487854e-06,425212.5889438266,0.0,0.0,0.0,0.0,0.0,245496.602689536,959177966462.5942,-38.55018434060154,90.7925632488595,107.71493887003044,-43.33295467439771,74.70297914202425,-182.29893025458375,-149.32503994835056,228.48775767025666,-36.152794801461326,87.30134685962418,6.377796268615273e-07
35,4.2416100448256004e-09,1.5e-10,2.96802299120374e-06,440801.0462119465,0.0,0.0,0.0,0.0,0.0,254496.602689536,959192829349.0168,-22.480247482861508,82.12700447886989,127.97915851986336,-46.78399184189233,89.92516345028845,-189.68741476026474,-159.5092998745146,222.6109987338272,-67.44491596742765,99.34563774079598,6.526814725226467e-07
36,4.3916100448256e-09,1.5e-10,3.064233019107481e-06,456389.5034800664,0.0,0.0,0.0,0.0,0.0,263496.602689536,959243646999.7062,-28.63925104776733,68.2139142873001,109.68529089520584,-58.94904174683082,76.86206021062438,-200.06727481181176,-123.95305710029827,223.12505947654105,-48.22280916288565,79.43112970206097,6.645961419779558e-07
37,4.5416100448256e-09,1.5e-10,3.1593571007789006e-06,471977.96074818633,0.0,0.0,0.0,0.0,0.0,272496.602689536,959212221871.9923,-58.51438103812606,70.23994471888977,95.01233665831144,-75.95853775217216,83.12547355559497,-222.8975531277115,-110.83230673303635,226.25258566097625,-24.611092517467927,85.9713053617026,6.774918377822112e-07
38,4.6916100448255995e-09,1.5e-10,3.254849335435143e-06,487566.41801630624,0.0,0.0,0.0,0.0,0.0,281496.602689536,959159321478.6609,-51.06788080557413,64.59158271347295,88.69686390743023,-68.1130172342876,94.07997963568046,-231.67855873838442,-83.88689230087897,228.52842919619948,-43.01209883011168,94.2752759601019,6.916331291762265e-07
39,4.841610044825599e-09,1.5e-10,3.3498331443964322e-06,503154.87528442615,0.0,0.0,0.0,0.0,0.0,290496.602689536,959013914111.2175,-62.669481292542635,55.257848918539295,94.75187814822722,-73.73282947521783,124.99401326727006,-232.7973644305133,-85.55811970644011,226.1133125301955,-62.32453197469597,125.6200033151053,7.104761296734922e-07
40,4.991610044825599e-09,1.5e-10,3.445014936705781e-06,518743.332552546,0.0,0.0,0.0,0.0,0.0,299496.602689536,958795592402.5841,-73.66327745082418,51.409859455025384,73.42457137312476,-69.079943862229,122.02302317950378,-221.53335996279233,-70.13873075969245,232.00234711533156,-48.35974572872504,123.47975758360037,7.289980933110323e-07
41,5.1416100448255986e-09,1.5e-10,3.540808070708831e-06,534331.789820666,0.0,0.0,0.0,0.0,0.0,308496.602689536,958672021799.8978,-82.0951438343151,48.88336992338915,70.3419684606869,-61.911964736379296,130.0422255744205,-224.29713575975407,-55.31210659300765,231.00635660777482,-47.947081740060845,132.08543462064867,7.488109085041296e-07
42,5.291610044825598e-09,1.5e-10,3.6362290871577753e-06,549920.2470887857,0.0,0.0,0.0,0.0,0.0,317496.602689536,958315402446.9355,-64.49669359943425,43.82279144470879,82.01405945978186,-58.916738982771584,120.78865664462654,-219.21717635695435,-69.20128277092128,240.30632021467076,-56.29196304524092,122.02972699706,7.671153675536886e-07
43,5.441610044825598e-09,1.5e-10,3.7330982855930682e-06,565508.7043569058,0.0,0.0,0.0,0.0,0.0,326496.602689536,958214182083.9893,-98.91893305146046,46.14412928666438,74.29275361272532,-46.1246111874755,123.46529428047565,-223.54910817903334,-56.425714756084176,231.0998675397716,-24.546361229041356,131.1977661651364,7.867950324784591e-07
44,5.591610044825598e-09,1.5e-10,3.8304878285676445e-06,581097.1616250256,0.0,0.0,0.0,0.0,0.0,335496.602689536,958092959384.5454,-74.98921321258483,56.86069611602272,83.07547029977016,-49.87689751084276,118.46648202378503,-210.92153928260439,-71.6341701013719,243.6412772667226,-43.4772688111944,121.58149910816643,8.05032257344684e-07
45,5.741610044825597e-09,1.5e-10,3.928468820513662e-06,596685.6188931455,0.0,0.0,0.0,0.0,0.0,344496.602689536,957994588510.3706,-92.39401675629446,44.852207008333586,68.28892283643708,-35.35491399096391,129.1358110296502,-207.99003328050208,-45.35223161740343,245.83855394028458,-36.74179427330053,135.6148269094104,8.253744813810955e-07
46,5.891610044825597e-09,1.5e-10,4.027959131740392e-06,612274.0761612654,0.0,0.0,0.0,0.0,0.0,353496.602689536,957894367696.4182,-113.4215807575979,48.12201765629974,78.14752399285047,-29.855478001486805,157.54933193146908,-209.32424889084206,-69.31581855220266,243.51712231556792,-44.1277511738562,164.1623473673984,8.499988334862053e-07
47,6.041610044825597e-09,1.5e-10,4.1287275371195445e-06,627862.5334293853,0.0,0.0,0.0,0.0,0.0,362496.602689536,957712017339.5918,-108.15335620566857,54.165277084296854,89.75056453959462,-23.179820181193787,164.37405199164124,-205.09891790988598,-59.739800697986496,247.10201636000883,-56.22069578589863,170.6638927716939,8.755984174019594e-07
48,6.191610044825596e-09,1.5e-10,4.225639212676215e-06,643450.9906975052,0.0,0.0,0.0,0.0,0.0,371496.602689536,957538943810.0594,-67.04673084158682,55.42323637286328,78.3290792056369,-57.61910479697145,134.0417317255538,-213.6705190625439,-43.932055803013675,238.16565358000085,-66.99500088407386,136.24677229216366,8.960354332457839e-07
49,6.341610044825596e-09,1.5e-10,4.323828639943297e-06,659039.4479656251,0.0,0.0,0.0,0.0,0.0,380496.602689536,957334454280.5023,-87.70698747527246,48.71819790932634,93.10345104139495,-38.33139027620101,136.14001913284477,-210.46910949713526,-23.257475167497372,239.79822039485143,-48.43303165760192,144.9037621994745,9.177709975757052e-07
50,6.491610044825596e-09,1.5e-10,4.421935226961844e-06,674627.9052337449,0.0,0.0,0.0,0.0,0.0,389496.602689536,956893839569.7726,-64.56847875715916,51.74733770870161,79.89690326064208,-35.075093439538215,117.85430215111558,-208.95397773556607,-48.38058873324313,229.17431767152763,-53.28582339398364,120.38315479628143,9.358284707951474e-07
51,6.6416100448255955e-09,1.5e-10,4.520068105976842e-06,690216.3625018648,0.0,0.0,0.0,0.0,0.0,398496.602689536,956699684011.1123,-83.84810459161918,43.24885111722039,73.45235010923999,-25.239790963359034,111.41882893683562,-222.6946577564765,-4.301133500452259,232.62085558018296,-27.570724345289726,123.30768597524653,9.543246236914342e-07
52,6.791610044825595e-09,1.5e-10,4.6178786353192696e-06,705804.8197699847,0.0,0.0,0.0,0.0,0.0,407496.602689536,956510006129.083,-68.96011118089251,44.884393529988444,64.52892479253825,-26.87637269926551,97.43639960835878,-205.11146533933837,-43.84655381309441,233.7141470355232,-28.476288427498773,102.77914589779101,9.69741495576103e-07
53,6.941610044825595e-09,1.5e-10,4.7169809516665446e-06,721393.2770381047,0.0,0.0,0.0,0.0,0.0,416496.602689536,956315747989.6798,-90.56879002301014,41.17819224354268,75.28365184457678,-19.47664980286938,132.13310368985495,-206.74259565370463,-27.840193575184212,237.82001700624068,-41.564313666884075,139.60247701942515,9.906818671290167e-07
54,7.0916100448255945e-09,1.5e-10,4.817224084295529e-06,736981.7343062245,0.0,0.0,0.0,0.0,0.0,425496.602689536,956156487814.8864,-78.82194633593468,56.370732987189776,78.03674156839396,-15.951311903657768,117.20936594621847,-193.826629896993,-32.018103553345135,218.56244429385518,-38.38741961032474,125.44901023582095,1.00949921866439e-06
55,7.241610044825594e-09,1.5e-10,4.917591313904243e-06,752570.1915743444,0.0,0.0,0.0,0.0,0.0,434496.602689536,955965230857.7407,-74.55281770211815,51.90881955500279,76.00205410512872,-9.953791863128647,118.59344779696728,-196.68093271325228,-36.261264218906874,218.03059498326215,-44.04063009483622,125.05941785426789,1.0282581313425302e-06
56,7.391610044825594e-09,1.5e-10,5.0199898779186765e-06,768158.6488424643,0.0,0.0,0.0,0.0,0.0,443496.602689536,955793610040.422,-101.29223384864116,58.19034477404366,79.90767685498383,5.398673203880228,123.70862621314993,-201.22454140975418,-34.373168971396105,206.0175318742761,-22.416392364525304,139.37096582102535,1.049163776215684e-06
