step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,8.64155839041102e-09,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,956686211770.961,-189.92740571610798,53.501328908651445,172.64722566468168,11.593144269774415,196.93423553591188,-186.54080489058592,-151.56282036731514,322.3887989287095,-7.006829819813106,240.1011845964671,4.802023691929342e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.9161981172364975e-08,2640.0,0.0,0.0,2640.0,0.0,0.0,0.0,956689444586.7523,-192.82046377690216,51.021223968903456,172.6486284800371,13.033318228605193,192.7550190002618,-182.73319696290332,-149.95678977446693,326.0471317966486,0.0654447766663568,240.71092871284594,1.0579085981037645e-08
3,7.28e-11,2.8799999999999997e-11,3.193854098401764e-08,4368.0,0.0,0.0,4368.0,0.0,0.0,0.0,956696314703.2693,-198.2593864754796,52.0142689046297,173.3399660257759,17.722248480149588,194.0896350176181,-184.26609977655013,-149.94161246725756,323.3700302448824,4.169751457761927,244.0973053423547,1.760908837489746e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,4.7123534937740596e-08,6441.6,0.0,0.0,6441.6,0.0,0.0,0.0,956708708742.7153,-195.33795215380474,49.25921423876605,170.5263143681142,15.302941347856363,195.92575865009385,-180.6406256914105,-149.82393645588164,322.97481725436427,-0.587806496266503,243.54616976017758,2.6026044001809198e-08
5,1.4883199999999998e-10,4.147199999999999e-11,6.484479384814604e-08,8929.92,0.0,0.0,8929.92,0.0,0.0,0.0,956728497106.805,-179.45713988653264,45.04898896814002,169.31460461826234,42.77553350959464,185.85767851451385,-186.31814506789,-136.20524360760365,319.02518473117,-6.40053862794851,230.93891843136151,3.560354282699462e-08
6,1.9859839999999997e-10,4.976639999999999e-11,8.592535228295119e-08,11915.903999999999,0.0,0.0,11915.903999999999,0.0,0.0,0.0,956761778312.7441,-167.54847518185014,48.68118274385502,167.04636774718352,45.42680879705622,170.01963812054015,-181.26318888827166,-143.04847287032052,320.37763326703146,-2.4711629386752403,218.1403162512149,4.645960106167908e-08
7,2.5831807999999997e-10,5.971967999999998e-11,1.1080482149033377e-07,15499.084799999997,0.0,0.0,15499.084799999997,0.0,0.0,0.0,956798225619.831,-161.18496799507957,43.93012863138399,174.54433475501403,51.8570290999153,169.44332577264734,-185.47093647962134,-141.66779681203167,318.2314890202794,-8.258357777582601,214.01018722135927,5.9240220959278746e-08
8,3.29981696e-10,7.166361599999998e-11,1.397357135050772e-07,19798.901759999997,0.0,0.0,19798.901759999997,0.0,0.0,0.0,956848380401.0942,-144.5187609673415,49.30948904317803,182.45808994892764,55.437197070826755,159.50835953833268,-185.46783357215048,-141.04592256932682,310.7213533072942,-14.9895985710714,201.23107303455802,7.366116730449527e-08
9,4.1597803519999995e-10,8.599633919999998e-11,1.7395280358626062e-07,24958.682111999995,0.0,0.0,24958.682111999995,0.0,0.0,0.0,956901315994.4948,-133.84632088296152,45.19439669432431,176.70738645727187,43.623108049523545,148.4119621515827,-187.3328093606484,-149.60226296088624,320.4042583859583,-14.565641268599402,188.53599079280988,8.987457232012182e-08
10,5.191736422399999e-10,1.0319560703999998e-10,2.1435288165304052e-07,31150.418534399992,0.0,0.0,31150.418534399992,0.0,0.0,0.0,956998071925.3204,-129.88307185298953,50.01981342159914,177.3497648026514,53.949029912315474,153.56966979773165,-189.10452019923702,-150.17982246697596,319.6973167541055,-23.686597944740054,192.03370032248256,1.0969160659703784e-07
11,6.430083706879998e-10,1.2383472844799998e-10,2.6328569088115954e-07,38580.50224127999,0.0,0.0,38580.50224127999,0.0,0.0,0.0,957151686338.0165,-132.18060326667882,48.64057230730819,185.75538612766823,47.51079259843148,152.88657120394578,-186.62957530371642,-158.79381120188077,327.0335175688264,-20.70596793724031,193.4207708465498,1.3364381523102317e-07
12,7.916100448255998e-10,1.4860167413759998e-10,3.213736360137988e-07,47496.60268953598,0.0,0.0,47496.60268953598,0.0,0.0,0.0,957371845435.7087,-125.33323082210244,47.9985106880429,182.17936700152606,49.1792144866841,148.9994884220791,-180.38451577206152,-150.3184168348616,327.3506381617767,-23.6662575999985,190.60988750167232,1.6196876362095128e-07
13,9.416100448255998e-10,1.5e-10,3.794505328087684e-07,56496.60268953598,0.0,0.0,56496.60268953598,0.0,0.0,0.0,957625932532.1125,-123.26383336577213,48.42428520389774,190.5143705334244,51.17262364945946,153.26777350991563,-179.3830324699116,-157.66004514465084,333.8703805090065,-30.00394014417914,194.96643345955908,1.9121372863988514e-07
14,1.0916100448256e-09,1.5e-10,4.357429938834098e-07,65496.60268953598,0.0,0.0,65496.60268953598,0.0,0.0,0.0,957846388720.7628,-104.94187595331505,34.458804136364414,207.70550411037866,73.44712397963387,141.3714350976086,-162.36401300994635,-167.07295487223965,318.7585040149263,-36.429559144295034,184.75706187322817,2.1892728792086936e-07
15,1.2416100448256e-09,1.5e-10,4.892827720666761e-07,74496.60268953598,0.0,0.0,74496.60268953598,0.0,0.0,0.0,958055655339.9432,-88.69695499734443,22.55865879561837,242.71063932034969,120.1510953417261,157.15002432840143,-121.88736702867324,-191.5171982426848,327.25030653590994,-68.45306933105486,215.76143044613514,2.512915024877896e-07
16,1.3916100448256001e-09,1.5e-10,5.452072410631479e-07,83496.602689536,0.0,0.0,83496.60268953598,0.0,0.0,0.0,958247305656.3694,-101.71399374201813,16.21184183286804,211.6369651382927,95.64054462409501,140.61599357427156,-157.8791991240974,-205.46872145475845,320.2542830929178,-38.901999832231354,184.55224283446532,2.789743389129594e-07
17,1.5416100448256002e-09,1.5e-10,6.001579063298056e-07,92496.60268953598,0.0,0.0,92496.60268953598,0.0,0.0,0.0,958465693857.0182,-98.91385240992982,-3.1474731489350476,214.51494666187887,92.2139022495881,144.71296283617167,-167.7374234197879,-187.12316687037594,333.57833625559994,-45.799110426255375,184.23992276157114,3.0661032732719505e-07
18,1.6916100448256003e-09,1.5e-10,6.628172777252629e-07,101496.60268953597,0.0,0.0,101496.60268953598,0.0,0.0,0.0,958681007078.2429,-152.55768775045507,-0.9228832277916597,180.01358448398435,87.88662547461428,152.76234577224795,-177.62266841067535,-155.0017422309851,322.11280846808995,-0.20465802178885037,201.8961233054382,3.368947458230108e-07
19,1.8416100448256005e-09,1.5e-10,7.205935478297535e-07,110496.60268953597,0.0,0.0,110496.60268953598,0.0,0.0,0.0,958755217327.8628,-107.37589973018787,6.3739085626420255,187.91749230235004,83.49066780059019,123.59015795022962,-173.37126705662516,-175.15606446767845,311.2810388067675,-16.214258220042147,164.7135165257258,3.6160177330186966e-07
20,1.9916100448256006e-09,1.5e-10,7.834474169029184e-07,119496.60268953597,0.0,0.0,119496.60268953598,0.0,0.0,0.0,958910047720.2749,-138.53906120669436,17.58491869162377,152.20388209842136,32.2511080431616,115.0899948400657,-195.53459932906136,-163.6016585371177,313.56051335245405,23.449066366633474,165.85227308369406,3.8647961426442376e-07
21,2.1416100448256007e-09,1.5e-10,8.439235488686896e-07,128496.60268953598,0.0,0.0,128496.60268953598,0.0,0.0,0.0,958965632110.1614,-108.96415141082775,-4.638585254897246,151.7090405963654,20.013742909379662,84.14386366743803,-177.14074412294673,-190.33289252809266,290.9410908787222,24.820287743391578,133.93725131710102,4.0657020196198893e-07
22,2.2916100448256008e-09,1.5e-10,9.121945912719065e-07,137496.602689536,0.0,0.0,137496.602689536,0.0,0.0,0.0,959101194176.6854,-157.6432438325905,19.494284273011463,121.12754210262358,-10.074757654372181,85.53773954459467,-204.93038976301136,-134.35720745275574,297.6172859110251,72.10550428802755,166.92235137605243,4.316085546683968e-07
23,2.441610044825601e-09,1.5e-10,9.751233914195498e-07,146496.602689536,0.0,0.0,146496.602689536,0.0,0.0,0.0,959211329656.4926,-110.35560373221244,33.56487882352902,135.59358534298792,-13.677782196791517,62.32163050624579,-190.62586062073592,-163.56922899682695,281.63616211507986,48.03397322593658,124.09703623110882,4.5022311010306313e-07
24,2.591610044825601e-09,1.5e-10,1.0377411302938784e-06,155496.602689536,0.0,0.0,155496.602689536,0.0,0.0,0.0,959276150746.5409,-126.3737267108843,23.584813981094868,133.1767131281543,-16.157981317020816,92.25414351004129,-197.01610455728056,-150.82658580600148,287.43047858788265,34.1195832008466,141.2232492557394,4.7140659749142406e-07
