step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.9142506489712634e-08,2771.2812921102036,0.0,0.0,0.0,0.0,0.0,1600.0,2055017897449.0598,-279.1844387513039,-892.0687114341126,469.80759667154945,767.574187141507,396.62681263592054,-453.2620985490973,-674.6646837461676,-186.6378742604945,-120.05026649616592,567.5311972517685,1.135062394503537e-08
2,4.3999999999999997e-11,2.3999999999999998e-11,4.2071970370528486e-08,6096.818842642448,0.0,0.0,0.0,0.0,0.0,3520.0,2054973623660.3142,-249.64170401404274,-894.1996171567243,476.9945279021174,770.4120728075209,375.7722051421428,-453.96429742095603,-674.5990304858532,-226.45304557254286,-126.22340810996609,564.5809108871056,2.4900565806325903e-08
3,7.28e-11,2.8799999999999997e-11,6.993761886030494e-08,10087.463903281141,0.0,0.0,0.0,0.0,0.0,5824.0,2054951648281.6711,-278.4976773880087,-881.5766867715187,483.84766306189937,769.3788558971413,385.71050302788376,-448.19910035383,-667.79896697353,-236.85339865961242,-107.3018449495964,574.8674718693918,4.1456748996164385e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,1.026529933368821e-07,14876.23797604757,0.0,0.0,0.0,0.0,0.0,8588.8,2054931667688.8284,-242.8418902897663,-870.520530605181,473.30108436266084,745.1272412870981,350.86739581353805,-452.462842625849,-668.5618588081313,-233.0899105004549,-108.1124378794638,551.1713735489632,6.050523166601654e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.4262585298837079e-07,20622.766863367287,0.0,0.0,0.0,0.0,0.0,11906.559999999998,2054920890934.6934,-255.611759265092,-823.1636849271819,481.63181360492143,731.6076625193754,320.69397779120476,-475.63195111282187,-674.0132970980255,-251.2139558043817,-65.16770084060502,553.3400910321553,8.345335192130208e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.9045176443906687e-07,27518.601528150946,0.0,0.0,0.0,0.0,0.0,15887.871999999996,2054893188436.9497,-237.16855620703313,-809.0125865078376,482.3993041574655,729.9216294283686,302.22461923277075,-469.1439670332708,-660.3821660008117,-254.28012570799078,-65.14054166563909,536.9480316084729,1.1017532244154198e-07
7,2.5831807999999997e-10,5.971967999999998e-11,2.475795997722065e-07,35793.603125891335,0.0,0.0,0.0,0.0,0.0,20665.446399999993,2054908058011.3188,-223.63707095905116,-813.5433297492061,478.240738838596,720.1166686193671,317.948899822328,-458.6702493191268,-664.633689156789,-256.56459343716034,-94.37686445194291,540.0789519842158,1.424286646287747e-07
8,3.29981696e-10,7.166361599999998e-11,3.164908429711503e-07,45723.60504317981,0.0,0.0,0.0,0.0,0.0,26398.535679999994,2054945266779.439,-234.87278183645088,-808.9529242764514,480.5881062565464,713.6129146298248,342.1597227425685,-466.00736932931034,-652.5143153823043,-241.9772786405723,-107.35267648086051,549.9747854552814,1.8184184646332437e-07
9,4.1597803519999995e-10,8.599633919999998e-11,3.9866711901192483e-07,57639.60734392597,0.0,0.0,0.0,0.0,0.0,33278.24281599999,2055033573329.8105,-194.94554858333098,-802.9551139605949,465.3289118379443,705.843250487825,327.9849621868186,-427.9406842299528,-672.864742462121,-282.5257330789543,-133.1122876605752,542.7884585061746,2.2851966685486646e-07
10,5.191736422399999e-10,1.0319560703999998e-10,4.96826078595891e-07,71938.81010482137,0.0,0.0,0.0,0.0,0.0,41533.89137919999,2055223387347.8428,-170.8735628871233,-775.0005161181296,492.8973837140424,696.1231606201437,310.5066009361089,-447.57462078786284,-661.1091655443994,-248.2556389157718,-139.6950206623474,519.2784211798476,2.8210691875129363e-07
11,6.430083706879998e-10,1.2383472844799998e-10,6.171343278998694e-07,89097.85341789585,0.0,0.0,0.0,0.0,0.0,51440.66965503999,2055523163830.6797,-203.55994184631186,-735.750605020257,494.71734181738236,686.3478106789224,330.18378665470584,-409.6833991093926,-663.0211044776606,-274.66671714055826,-126.88571079300911,526.6933982311351,3.4732985269660055e-07
12,7.916100448255998e-10,1.4860167413759998e-10,7.582432612075615e-07,109688.70539358523,0.0,0.0,0.0,0.0,0.0,63328.80358604799,2055975156633.4485,-141.21910471146828,-679.7141507625226,516.4381538254628,642.2505933432221,264.9207554811291,-403.5309484801548,-646.1720075924496,-274.8681362084641,-123.75869475954703,479.3550606636915,4.185628172175559e-07
13,9.416100448255998e-10,1.5e-10,8.991490489576865e-07,130473.31508441175,0.0,0.0,0.0,0.0,0.0,75328.80358604799,2056495131945.9055,-117.7680888042044,-643.9066455591353,569.5324268925993,643.7377579255827,214.7488634153909,-388.42995466278427,-652.2875061712572,-244.61211604292896,-97.03789701240821,426.7693350525562,4.825782174754394e-07
14,1.0916100448256e-09,1.5e-10,1.0393836562987942e-06,151257.9247752383,0.0,0.0,0.0,0.0,0.0,87328.80358604799,2057087913653.4573,-62.49728478488216,-580.9629626894593,604.4989272092753,623.2577791707292,188.3720541527014,-349.40835985429834,-630.3135045767649,-220.447015235472,-125.92480348928761,381.9617727271332,5.398724833845094e-07
15,1.2416100448256e-09,1.5e-10,1.1799002579103886e-06,172042.5344660648,0.0,0.0,0.0,0.0,0.0,99328.80358604799,2057477454021.5952,-32.60876692292295,-521.0471449027079,613.9244839430999,594.1072339860286,150.9344511251474,-394.470288030634,-610.4137360298096,-154.36642980154627,-118.3805557511541,356.9728454667311,5.93418410204519e-07
16,1.3916100448256001e-09,1.5e-10,1.323877488692381e-06,192827.14415689133,0.0,0.0,0.0,0.0,0.0,111328.80358604799,2057726970110.7837,-46.276164440654256,-478.8738499057859,607.4264200280548,594.8946906442342,92.12540662664739,-454.29152983840305,-596.002212154726,-148.40888329153836,-45.90716133978216,366.20177443847916,6.483486763702909e-07
17,1.5416100448256002e-09,1.5e-10,1.4635435814507876e-06,213611.75384771786,0.0,0.0,0.0,0.0,0.0,123328.80358604799,2058145532533.1523,-49.27240021272102,-426.9152724330903,652.4811509236491,532.4001749549402,53.399709749774246,-463.9258502352931,-573.5756611653918,-65.65400863881426,-4.181361568234221,320.62518736392093,6.96442454474879e-07
18,1.6916100448256003e-09,1.5e-10,1.6071995908667502e-06,234396.3635385444,0.0,0.0,0.0,0.0,0.0,135328.803586048,2058699330296.3784,-15.437387891210346,-334.3289190412555,689.3569055884384,511.7254765235694,18.34108957124342,-468.8130476180036,-616.8206246198035,-26.765064665225946,-2.970462863169364,307.4062352219058,7.425533897581649e-07
19,1.8416100448256005e-09,1.5e-10,1.74720410001042e-06,255180.97322937092,0.0,0.0,0.0,0.0,0.0,147328.803586048,2058555368772.5955,6.470388979010431,-340.1464461195743,648.7345570947049,498.82843574637275,-66.26953729773557,-503.0896014985894,-554.0970886049687,21.45330006754826,59.753559130081854,306.65820376115465,7.885521203223381e-07
20,1.9916100448256006e-09,1.5e-10,1.8911993356572449e-06,275965.58292019746,0.0,0.0,0.0,0.0,0.0,159328.803586048,2058319873450.8425,62.47196716221643,-335.2556188264974,643.8231249409632,525.2395771677029,-58.57667832535457,-497.02991035004993,-546.3950779419837,2.3924757377374157,-3.940490509795994,318.8266630784883,8.363761197841113e-07
21,2.1416100448256007e-09,1.5e-10,2.0339928951156963e-06,296750.19261102396,0.0,0.0,0.0,0.0,0.0,171328.803586048,2057369306652.7302,107.5973677206083,-371.44316858948355,577.0449237500634,538.5940350973095,-66.48027052653609,-445.5713808639348,-482.4153782413668,-48.556135833838354,-41.16062790312365,324.77592286248523,8.850925082134841e-07
22,2.2916100448256008e-09,1.5e-10,2.1816241153442494e-06,317534.80230185046,0.0,0.0,0.0,0.0,0.0,183328.803586048,2057065680532.144,109.36132035575355,-333.77362632396915,521.9036674034146,519.9544801150063,-56.420178560774225,-533.8017053454097,-467.89215687148453,-31.735943390629963,-52.98382339231146,362.08388838605276,9.39405091471392e-07
23,2.441610044825601e-09,1.5e-10,2.3273289496781083e-06,338319.411992677,0.0,0.0,0.0,0.0,0.0,195328.803586048,2056020946804.9917,148.82710670798585,-299.3728285211914,571.0063120872275,491.27904740995973,-39.85216425188151,-468.50275051646474,-492.4544995725171,9.988447034226029,-109.05367234003938,328.8842566771722,9.887377299729678e-07
