step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.591745261404858e-08,2078.460969082653,0.0,0.0,0.0,0.0,0.0,1200.0,2055017897449.0583,-279.1844388586713,-892.0687104510507,469.8075957562881,767.5741872015907,396.6268128495653,-453.26209666432516,-674.6646859398109,-186.63787421756325,-120.05026660223925,567.5311969747625,1.1350623939495248e-08
2,4.3999999999999997e-11,2.3999999999999998e-11,3.496242547687705e-08,4572.614131981836,0.0,0.0,0.0,0.0,0.0,2640.0,2054973623670.295,-249.6546433289816,-894.3890882881127,476.9860304886969,770.2261899667524,375.79285866794345,-453.96611897558364,-674.5905944222827,-226.45782655327994,-126.23112230053803,564.6251719071711,2.4901628065267354e-08
3,7.28e-11,2.8799999999999997e-11,5.818165169878613e-08,7565.597927460856,0.0,0.0,0.0,0.0,0.0,4368.0,2054951648310.7498,-278.52533934276323,-881.9930092906236,483.82980725285455,768.9693667040157,385.7559764925571,-448.2053782994101,-667.7810683306371,-236.86443903129518,-107.31965640969455,574.9597546114054,4.146046899807583e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,8.523733747600724e-08,11157.17848203568,0.0,0.0,0.0,0.0,0.0,6441.6,2054931667779.6074,-242.88629720833745,-871.2081861153947,473.27138738565463,744.4507451659073,350.94184376585434,-452.47159143042745,-668.5329798468276,-233.10894843144237,-108.14247882467963,551.335550752664,6.05146256320879e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.1833795526781001e-07,15467.07514752547,0.0,0.0,0.0,0.0,0.0,8929.92,2054920891062.1982,-255.6797681414199,-824.1743717654073,481.58670752502735,730.612662771413,320.8064630886836,-475.64683557710066,-673.9719794815524,-251.24067202481945,-65.21217711408336,553.5384516134822,8.347097229740223e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.5777755317769504e-07,20638.951146113213,0.0,0.0,0.0,0.0,0.0,11915.903999999999,2054893188353.2537,-237.2629423890412,-810.4143786302985,482.34496601402213,728.5439302321987,302.3804705831298,-469.16281242277273,-660.3259305159589,-254.3208361132792,-65.20200660526793,537.2046452759106,1.1020571355606129e-07
7,2.5831807999999997e-10,5.971967999999998e-11,2.0491325109652003e-07,26845.202344418507,0.0,0.0,0.0,0.0,0.0,15499.084799999997,2054908057321.694,-222.48057436366767,-813.6970897938365,478.1566241399437,719.9904729094849,318.163815261513,-456.99464254714877,-664.5601419021272,-254.90932653058834,-95.74827622639675,538.5541031605568,1.4236799225949674e-07
8,3.29981696e-10,7.166361599999998e-11,2.6187378835381337e-07,34292.70378238486,0.0,0.0,0.0,0.0,0.0,19798.901759999997,2054945405431.8005,-234.78145656464466,-811.5170844185956,480.3950328309823,710.9925677259668,342.3578772238651,-466.3359846845033,-652.231903686706,-242.19407660843007,-107.6421562172211,550.6009144184866,1.8182604475963202e-07
9,4.1597803519999995e-10,8.599633919999998e-11,3.2958422694735346e-07,43229.70550794448,0.0,0.0,0.0,0.0,0.0,24958.682111999995,2055033704620.8982,-195.03193934658822,-806.0623594459944,465.1642664637927,702.6244120658239,328.22076969651283,-428.2573880481059,-672.5856119367435,-282.64102666658835,-133.2617043116538,543.4916758893111,2.2856433927178566e-07
10,5.191736422399999e-10,1.0319560703999998e-10,4.0993999936637603e-07,53954.10757861603,0.0,0.0,0.0,0.0,0.0,31150.418534399992,2055223490316.7305,-170.76934655105234,-779.0665376661564,492.83703346399034,692.267060660524,311.0492862964631,-447.76077121161944,-661.1469621368049,-248.61368275893088,-140.34192037038773,520.2624745009654,2.822531411480453e-07
11,6.430083706879998e-10,1.2383472844799998e-10,5.08775864177786e-07,66823.39006342189,0.0,0.0,0.0,0.0,0.0,38580.50224127999,2055523277740.7578,-205.0420056662213,-740.4939676879977,493.9851634720047,681.4174788791121,331.78359009260987,-409.35189420519214,-663.4180916851096,-274.0892156162447,-127.00344960952955,527.8238977780962,3.476160701977607e-07
12,7.916100448255998e-10,1.4860167413759998e-10,6.22818519219546e-07,82266.52904518892,0.0,0.0,0.0,0.0,0.0,47496.60268953598,2055975173012.932,-139.8799229095972,-686.6113174161397,516.8537735908156,637.4472527150251,263.4293324103261,-403.0658119177328,-644.241992652152,-275.8201830537079,-123.60645260632052,478.89142125275276,4.187801371260544e-07
13,9.416100448255998e-10,1.5e-10,7.350547067387397e-07,97854.98631330881,0.0,0.0,0.0,0.0,0.0,56496.60268953598,2056495171287.503,-117.49619737545962,-648.7349849837462,569.3588951500026,635.3621149133681,213.32461347100147,-388.85070814120405,-650.9276332081903,-243.70958820382174,-95.88553749589381,425.8240591358026,4.826537459964248e-07
14,1.0916100448256e-09,1.5e-10,8.451858828737229e-07,113443.4435814287,0.0,0.0,0.0,0.0,0.0,65496.60268953598,2057087934828.916,-60.697268815405415,-591.7933422282388,604.3591983071508,612.5916533590324,190.29567195292282,-351.60953657099316,-630.165134228468,-221.23650405397257,-129.64843100956134,384.1274684581401,5.402728662651457e-07
15,1.2416100448256e-09,1.5e-10,9.543900461609064e-07,129031.90084954859,0.0,0.0,0.0,0.0,0.0,74496.60268953598,2057476379355.5742,-34.522227237354514,-533.1216359302978,613.9038697376089,585.3413949674662,145.40598500700398,-397.0622985705842,-608.1125814691106,-151.62996669323707,-110.93864272786183,352.6602606916095,5.931719053688871e-07
16,1.3916100448256001e-09,1.5e-10,1.0666926736674593e-06,144620.35811766848,0.0,0.0,0.0,0.0,0.0,83496.60268953598,2057732572357.5051,-49.794593767137044,-493.3435485940666,603.0842351660191,580.3755208392647,91.16032040569915,-458.56109261162777,-594.6294683534906,-148.47687093443975,-41.42359601950753,365.6739787684664,6.480230021841571e-07
17,1.5416100448256002e-09,1.5e-10,1.1736276941018762e-06,160208.8153857884,0.0,0.0,0.0,0.0,0.0,92496.60268953598,2058162735110.896,-61.50433016492704,-448.4655038425717,666.5170790513315,530.7875860015972,58.770517885896865,-447.67138357565767,-582.0346341926801,-64.73800539743404,2.679647236604077,311.4297483274629,6.947374644332766e-07
18,1.6916100448256003e-09,1.5e-10,1.2824664411408613e-06,175797.27265390827,0.0,0.0,0.0,0.0,0.0,101496.60268953598,2058706520602.401,-33.69794566561239,-356.8289171146939,669.8864444824825,474.3931710475868,19.3541387617025,-488.06047042259337,-599.6249669295308,-27.15685688519193,14.276763118323728,309.6421826225406,7.411837918266576e-07
19,1.8416100448256005e-09,1.5e-10,1.3900909872435635e-06,191385.72992202817,0.0,0.0,0.0,0.0,0.0,110496.60268953598,2058715441757.8552,0.6702169128044922,-360.2613506397604,642.6175752253862,491.7741560831061,-67.97458855150431,-513.4797301641539,-561.4508570503795,-6.242098763634891,67.25781144181255,322.6368690223959,7.89579322180017e-07
20,1.9916100448256006e-09,1.5e-10,1.4980981258910712e-06,206974.18719014808,0.0,0.0,0.0,0.0,0.0,119496.60268953598,2058300845785.5024,13.838999781778048,-362.210431376239,637.0174044129798,492.21159094311736,-45.323870057026994,-488.66849382912227,-558.2423430385934,5.3828462289470105,31.438888177147717,296.1639065129506,8.340039081569596e-07
21,2.1416100448256007e-09,1.5e-10,1.6120107400850154e-06,222562.64445826798,0.0,0.0,0.0,0.0,0.0,128496.60268953598,2057677301313.4045,133.1493130435153,-369.84319364939284,576.3812315641106,553.5241449813906,-70.81945022142868,-487.49950202892506,-508.3843724910987,-50.309470702531094,-62.37482971343967,356.30991324374673,8.874503951435216e-07
