step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.3269336675686142e-08,1385.6406460551018,0.0,0.0,0.0,0.0,0.0,800.0,2055017897449.0576,-279.18443788106737,-892.068709103934,469.80759496210106,767.5741864306952,396.62681170463065,-453.26209693722063,-674.6646865091442,-186.6378741341439,-120.0502664346135,567.5311962902197,1.1350623925804393e-08
2,4.3999999999999997e-11,2.3999999999999998e-11,2.9121506005443794e-08,3048.409421321224,0.0,0.0,0.0,0.0,0.0,1760.0,2054973623680.38,-249.6671217753226,-894.5785673959386,476.9780007711318,770.0398844105873,375.8135198732602,-453.9687995022052,-674.5825744572679,-226.46305640994322,-126.23930503884598,564.6700017842409,2.490270396862617e-08
3,7.28e-11,2.8799999999999997e-11,4.8519891888320035e-08,5043.7319516405705,0.0,0.0,0.0,0.0,0.0,2912.0,2054951648341.2996,-278.55300130736407,-882.4093238394215,483.81194430647815,768.559888757402,385.8014353749549,-448.2116373125968,-667.7631710377132,-236.87547162357473,-107.3374532777051,575.0524023706192,4.14642131569e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,7.091114347823558e-08,7438.118988023785,0.0,0.0,0.0,0.0,0.0,4294.4,2054931667868.5447,-242.930640292341,-871.8958235112538,473.24178483685586,743.7741724407691,351.01631278674273,-452.4804212249839,-668.5041377947418,-233.12804214630071,-108.17260467277872,551.500870194506,6.052408323082212e-08
5,1.4883199999999998e-10,4.147199999999999e-11,9.827969987101017e-08,10311.383431683644,0.0,0.0,0.0,0.0,0.0,5953.279999999999,2054920891183.3499,-255.74532403028843,-825.1850405664467,481.5440651308377,729.6200905359576,320.9189554211264,-475.6592504996034,-673.9331163601043,-251.26740396927107,-65.25911341021553,553.7374121592895,8.348868118789217e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.3066669247010022e-07,13759.300764075473,0.0,0.0,0.0,0.0,0.0,7943.935999999998,2054893188267.145,-237.81362902712794,-811.5901854684089,482.288305947997,727.3917149339401,302.5399830191754,-468.95795767640584,-660.2707755867871,-254.1372343779741,-64.81083217449932,537.3410504816347,1.1023021084258139e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.6943510932422654e-07,17896.801562945668,0.0,0.0,0.0,0.0,0.0,10332.723199999997,2054908073196.0884,-224.6657336171295,-816.9055752634029,478.0524896156379,716.8315288058309,318.3644505715062,-458.3388212095184,-664.4525152191674,-256.3022041809093,-93.76375206168515,540.5910630629777,1.4251413613956222e-07
8,3.29981696e-10,7.166361599999998e-11,2.1647833350560151e-07,22861.802521589903,0.0,0.0,0.0,0.0,0.0,13199.267839999997,2054945306076.623,-235.08441419915815,-813.9140096702095,480.3186623331192,708.817804898408,342.68695598781454,-466.1074486768827,-652.2419122198152,-242.2350846338083,-107.66827718744703,551.0399077012432,1.8200364848573955e-07
9,4.1597803519999995e-10,8.599633919999998e-11,2.7216304208482653e-07,28819.803671962985,0.0,0.0,0.0,0.0,0.0,16639.121407999995,2055033587728.371,-195.19039157757825,-809.196175696404,465.07852129496774,699.7207837821348,328.5723820740632,-428.16924403304495,-672.540998752807,-282.76179574500276,-133.45486429864724,544.1161286495219,2.2879564364927466e-07
10,5.191736422399999e-10,1.0319560703999998e-10,3.3753969620949163e-07,35969.405052410686,0.0,0.0,0.0,0.0,0.0,20766.945689599994,2055223319771.379,-171.4216519251317,-783.1657283101962,492.23746068865523,688.2616718650312,311.920341057013,-447.7533106600332,-661.0156847528508,-248.7621606417375,-140.56066780283567,521.3765872204165,2.82599417063929e-07
11,6.430083706879998e-10,1.2383472844799998e-10,4.1815298186169867e-07,44548.926708947925,0.0,0.0,0.0,0.0,0.0,25720.334827519993,2055523190541.3137,-204.37592558724947,-745.6203324144491,494.1801903063585,677.0514075063293,331.29271679101294,-409.72473054532566,-662.6851245060128,-275.13992826805566,-127.17865572570395,528.3725953231233,3.4803029392513296e-07
12,7.916100448255998e-10,1.4860167413759998e-10,5.092045366843272e-07,54844.352696792615,0.0,0.0,0.0,0.0,0.0,31664.401793023993,2055974800892.0908,-142.04635754726144,-692.0043203283227,517.2780919918868,631.0980467890273,265.6018184023116,-404.99301528366243,-646.2811464438236,-275.85550771669267,-123.612503732018,481.6323504174985,4.1960166751600044e-07
13,9.416100448255998e-10,1.5e-10,5.961345147907996e-07,65236.657542205874,0.0,0.0,0.0,0.0,0.0,37664.40179302399,2056494963574.2917,-121.23878201312615,-656.9082524085828,569.5678714029431,628.6936054519068,216.84427049921624,-386.38870420471346,-649.6405696737443,-243.78818775157498,-95.6626090803766,426.6434295145464,4.835981819431824e-07
14,1.0916100448256e-09,1.5e-10,6.79619082046094e-07,75628.96238761915,0.0,0.0,0.0,0.0,0.0,43664.40179302399,2057058990548.6921,-54.298427315306625,-599.9435405065227,601.4199332802846,608.8550511754527,187.90742150999148,-357.1267398134445,-629.8154480683849,-224.17203715266203,-133.65902657663912,387.7449744744187,5.417599281143452e-07
15,1.2416100448256e-09,1.5e-10,7.592031821946157e-07,86021.2672330324,0.0,0.0,0.0,0.0,0.0,49664.40179302399,2057453073281.7898,-29.79025737647257,-547.1047883580721,608.2553570778348,570.1177197162594,132.08631934150324,-401.04529292290226,-613.3626978349571,-153.27553126188292,-102.35088810817602,349.0210953704443,5.941130924199118e-07
16,1.3916100448256001e-09,1.5e-10,8.419600372504159e-07,96413.57207844566,0.0,0.0,0.0,0.0,0.0,55664.40179302399,2057690116243.405,-60.04220058979162,-500.58181631195504,617.047965799327,567.3270093294877,103.32805305135143,-446.56675149125766,-584.7246085112264,-140.63054224005182,-43.34372289899893,357.1280085208857,6.476822936980447e-07
17,1.5416100448256002e-09,1.5e-10,9.1986008851223e-07,106805.87692385893,0.0,0.0,0.0,0.0,0.0,61664.40179302399,2058115786761.8804,-70.07590971821935,-456.4134596281394,652.6891013270919,506.0790700618565,77.90096629718265,-470.6384824007176,-567.9032232152499,-61.4178532503347,-7.87916734380426,323.9453720383423,6.962740995037961e-07
18,1.6916100448256003e-09,1.5e-10,9.974155230064093e-07,117198.1817692722,0.0,0.0,0.0,0.0,0.0,67664.401793024,2058622368819.6245,-17.00425761008847,-376.825833051352,679.4613552854146,490.4739801220885,18.27239922789626,-478.3730756674368,-616.566969978436,-21.17342097938239,-1.3349977131374993,298.7015916074552,7.410793382449144e-07
19,1.8416100448256005e-09,1.5e-10,1.0724285147947166e-06,127590.48661468546,0.0,0.0,0.0,0.0,0.0,73664.401793024,2058396957500.8047,-3.9679813319008717,-376.8511273860953,637.3365179688576,474.25957912557374,-49.81043187207712,-518.541582344647,-558.3613127295575,6.37738928115183,53.73112704467199,310.2715832914238,7.876200757386279e-07
20,1.9916100448256006e-09,1.5e-10,1.1453126953811467e-06,137982.79146009873,0.0,0.0,0.0,0.0,0.0,79664.401793024,2058384088908.412,58.19689645941075,-380.6841955013468,641.3105826559034,484.7486243885512,-75.07970856047999,-492.05652505023016,-539.5687780430367,25.50092737916743,16.836844498141772,292.95595080664856,8.315634683596253e-07
