step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.2148317481179508e-08,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,2055017897449.0579,-279.1844410828966,-892.0687105553689,469.8075975107218,767.5741875398004,396.62681298988934,-453.262097808744,-674.6646864254848,-186.63787511381904,-120.05026451865044,567.5311980729546,1.135062396145909e-08
2,4.3999999999999997e-11,2.3999999999999998e-11,2.6559685790016542e-08,2640.0,0.0,0.0,2640.0,0.0,0.0,0.0,2054973623699.69,-250.25108155577266,-894.8957567923982,476.9537203493309,769.6299463495798,375.2865365216857,-453.99837248023454,-674.5433972748666,-226.473617920438,-125.12836181065033,564.5118020321256,2.4898907210230104e-08
3,7.28e-11,2.8799999999999997e-11,4.448812362992543e-08,4368.0,0.0,0.0,4368.0,0.0,0.0,0.0,2054951648370.1794,-279.83590937792695,-883.1052365083594,483.75688462620434,767.6578411152333,384.64444487989385,-448.2781995031075,-667.6749510892017,-236.89794029000203,-104.89755450192979,574.7887330738624,4.145282272275734e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,6.524313892424974e-08,6441.6,0.0,0.0,6441.6,0.0,0.0,0.0,2054931667866.03,-245.05196747171618,-873.0449468578083,473.15331951144276,742.2843115002999,349.10312669593225,-452.5853164233558,-668.3618877159403,-233.16766292631405,-104.13809106856732,551.0590655669556,6.049742402875132e-08
5,1.4883199999999998e-10,4.147199999999999e-11,9.126782983356279e-08,8929.92,0.0,0.0,8929.92,0.0,0.0,0.0,2054920890817.4417,-258.8716532342807,-826.8683049568028,481.40394413558516,727.4225841280972,318.1162760147221,-475.8233788882621,-673.7223672312559,-251.31730765928086,-59.330104305272705,553.4963184662798,8.345202334818487e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.2185619444112334e-07,11915.903999999999,0.0,0.0,11915.903999999999,0.0,0.0,0.0,2054893187027.7312,-242.14811748102656,-813.9378036183309,482.1289052256917,724.3529931992272,298.64829383869505,-469.16232072236966,-659.9783414581977,-254.2261906813828,-56.58465386635806,536.9678678121165,1.1017498104486979e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.5788289630721743e-07,15499.084799999997,0.0,0.0,15499.084799999997,0.0,0.0,0.0,2054908067870.062,-230.45549624085723,-820.0259818399978,477.816943092755,712.7768665959941,313.1829981912637,-458.6522100563193,-664.0618883491424,-256.3982548849244,-82.7925366159557,539.6241223335775,1.4240116095091188e-07
8,3.29981696e-10,7.166361599999998e-11,2.013284391486151e-07,19798.901759999997,0.0,0.0,19798.901759999997,0.0,0.0,0.0,2054945296172.6523,-242.38446446174777,-818.0659530762217,480.0096171787891,703.4287178188002,335.9279668039412,-466.6069415693059,-651.712203125962,-242.4944444670937,-93.6092383852248,549.5966046159537,1.817872409790134e-07
9,4.1597803519999995e-10,8.599633919999998e-11,2.51592424807793e-07,24958.682111999995,0.0,0.0,24958.682111999995,0.0,0.0,0.0,2055033550800.5564,-204.75361680841465,-814.3903225997511,464.612792857681,692.9434297704399,319.9749840115369,-428.6960086834515,-671.8465915030973,-282.9429251085166,-115.29424233975809,541.395345312921,2.2834525873584447e-07
10,5.191736422399999e-10,1.0319560703999998e-10,3.0947461523157774e-07,31150.418534399992,0.0,0.0,31150.418534399992,0.0,0.0,0.0,2055223281451.4358,-183.51002938527014,-789.6383285005252,491.78440400132644,679.713321125599,301.04627432846956,-448.436377878292,-660.108206212301,-248.981179528646,-117.59823525406547,517.3895789539404,2.8173759041216636e-07
11,6.430083706879998e-10,1.2383472844799998e-10,3.8130337455975613e-07,38580.50224127999,0.0,0.0,38580.50224127999,0.0,0.0,0.0,2055523074918.15,-219.3407397412431,-753.8694560607449,493.31997141005075,666.5344988600729,317.7723210394905,-410.66510778100866,-661.6043831786583,-275.29862225140806,-98.69345304995576,524.1352524306122,3.4664373706693513e-07
12,7.916100448255998e-10,1.4860167413759998e-10,4.614846743226631e-07,47496.60268953598,0.0,0.0,47496.60268953598,0.0,0.0,0.0,2055974458625.6406,-158.9249112219653,-702.569541069439,515.747897545957,618.7982921830509,249.51521152476167,-406.6119267814246,-645.7963884693221,-277.03530343562574,-90.64735198882858,477.0630946175987,4.1753611159637456e-07
13,9.416100448255998e-10,1.5e-10,5.379831574933829e-07,56496.60268953598,0.0,0.0,56496.60268953598,0.0,0.0,0.0,2056494711862.8674,-140.14350517132215,-665.087180460195,569.4447862082337,611.9855932784584,199.14983397405928,-392.1031996398514,-648.8071363524431,-243.81731306019415,-59.06346134236585,423.9071287491331,4.811221809087445e-07
14,1.0916100448256e-09,1.5e-10,6.049065435934784e-07,65496.60268953598,0.0,0.0,65496.60268953598,0.0,0.0,0.0,2057088668660.7556,-84.01091850779194,-605.5396084203949,600.0311435019032,587.5783198252108,176.49757819745977,-357.78444293814067,-633.2105858544744,-223.68759176882403,-92.53670027641381,379.94637836645705,5.381141376637131e-07
15,1.2416100448256e-09,1.5e-10,6.702269192621462e-07,74496.60268953598,0.0,0.0,74496.60268953598,0.0,0.0,0.0,2057473216826.0398,-66.01610994614663,-562.6860834779907,616.7268335320664,547.4032024670481,109.79916032967773,-403.95306212505324,-603.0856852525935,-148.0597121288444,-43.83796550966793,337.5446881628976,5.887458408881477e-07
16,1.3916100448256001e-09,1.5e-10,7.436338949688807e-07,83496.602689536,0.0,0.0,83496.60268953598,0.0,0.0,0.0,2057735600564.0034,-99.9206610559884,-524.5051288130257,612.0708819016285,539.4688060698363,74.51054195497835,-453.94482551269186,-584.0808647820903,-131.27784944052763,25.35225570783458,353.9540104073462,6.418389424492497e-07
17,1.5416100448256002e-09,1.5e-10,8.1808433024566e-07,92496.60268953598,0.0,0.0,92496.60268953598,0.0,0.0,0.0,2058085003436.4353,-106.43095309163893,-486.413336379397,639.6123308661329,474.70000152528155,17.674906177984237,-474.79471660857456,-563.9371092350241,-53.35052806029556,88.7016852549947,328.5408239227942,6.911200660376688e-07
18,1.6916100448256003e-09,1.5e-10,8.905824873498704e-07,101496.60268953597,0.0,0.0,101496.60268953598,0.0,0.0,0.0,2058551451156.8796,-68.09985896787232,-409.36618068804734,665.0451111525456,466.20219312470897,-10.531252429303107,-496.9334230453614,-590.5000978462419,-30.91311113759433,78.57847751840951,321.0687389350685,7.392803768779291e-07
19,1.8416100448256005e-09,1.5e-10,9.64345916807805e-07,110496.60268953597,0.0,0.0,110496.60268953598,0.0,0.0,0.0,2058156031826.917,-20.587728651887787,-391.59661672529506,633.3919259801747,467.7692815251071,-116.68041173708426,-523.4492355979015,-538.3973659535201,11.297924864653744,137.20790304498826,338.0599403495926,7.89989367930368e-07
20,1.9916100448256006e-09,1.5e-10,1.033037498661402e-06,119496.60268953597,0.0,0.0,119496.60268953598,0.0,0.0,0.0,2057864037940.5022,11.281091125197582,-402.3279225548738,605.983101467986,449.29195426695463,-91.18712176223882,-516.770020201802,-521.6858689823853,32.634455621225655,79.85074999428188,301.84757826036946,8.352665046694234e-07
21,2.1416100448256007e-09,1.5e-10,1.1007633220915681e-06,128496.60268953598,0.0,0.0,128496.60268953598,0.0,0.0,0.0,2056742241881.2363,64.06437641160532,-437.54761518564237,566.8392158361909,474.6565090060774,-102.75411636891857,-496.36436636545335,-489.44004069155113,-42.99544171357202,38.637333477770525,331.95767675652326,8.850601561829018e-07
22,2.2916100448256008e-09,1.5e-10,1.1748811214070438e-06,137496.602689536,0.0,0.0,137496.602689536,0.0,0.0,0.0,2056118834453.0544,20.938696852993267,-379.43637320747047,512.2857596992562,420.0279934824646,-87.07335028250628,-567.9290103793384,-447.5066914786993,12.939528981086507,66.08546670496618,335.9723720330998,9.354560119878668e-07
23,2.441610044825601e-09,1.5e-10,1.2410139191198118e-06,146496.602689536,0.0,0.0,146496.602689536,0.0,0.0,0.0,2055269598610.2207,77.55680266034967,-376.95350872379726,560.6764376056125,421.5926261541054,-109.27849251859459,-524.6122372861179,-471.1265327098655,32.294739109310875,31.674645843793456,311.07802600719003,9.821177158889453e-07
24,2.591610044825601e-09,1.5e-10,1.304544315169738e-06,155496.602689536,0.0,0.0,155496.602689536,0.0,0.0,0.0,2053677993872.2832,43.512719858944955,-376.82920133112515,521.0323107707785,346.11405105605644,-35.390407319312665,-539.893772497371,-396.06159615992505,71.40877101423956,-8.167523705093377,284.29115879549926,1.0247613897082702e-06
25,2.741610044825601e-09,1.5e-10,1.3766154631866055e-06,164496.602689536,0.0,0.0,164496.602689536,0.0,0.0,0.0,2052086705851.0774,53.687482706582216,-353.6258035386409,531.7135655172074,319.53632762424996,-131.62412737895676,-480.5279379604984,-400.7575269317799,2.4529689246968873,77.89294410183078,315.9200253891656,1.072149393516645e-06
26,2.891610044825601e-09,1.5e-10,1.4607974376067816e-06,173496.60268953603,0.0,0.0,173496.602689536,0.0,0.0,0.0,2051684312755.7034,-6.003035945351017,-311.1928640967833,509.40553081667184,286.442675498526,-152.1412359448676,-529.3363861511577,-390.5836502155495,19.22513242195703,158.1032358974535,351.8067428573494,1.1249204049452474e-06
27,3.0416100448256013e-09,1.5e-10,1.5362561600576057e-06,182496.602689536,0.0,0.0,182496.602689536,0.0,0.0,0.0,2049815278316.1765,57.40308776221154,-312.62871615782444,439.2530908390904,246.21986250534042,-144.52389723905293,-476.57112046384503,-368.89016486675035,-15.15726424040771,87.08094262116924,323.87683120278064,1.1735019296256645e-06
28,3.1916100448256014e-09,1.5e-10,1.6149000730524057e-06,191496.602689536,0.0,0.0,191496.602689536,0.0,0.0,0.0,2048738757637.073,46.47678978388464,-264.58570567431906,467.1770698880267,217.24712966450215,-187.1601016561978,-392.6895109051676,-380.0397064378581,-43.19200444852954,140.6452066403487,323.4020696170014,1.2220122400682146e-06
29,3.3416100448256015e-09,1.5e-10,1.6869686093649592e-06,200496.60268953597,0.0,0.0,200496.602689536,0.0,0.0,0.0,2048361149650.3591,75.35743880923177,-281.8661066078358,493.18233297428657,172.38385566878924,-156.14412571159045,-420.6623567126808,-360.77190979072924,0.31220908038143286,80.64188497404359,305.14413011635816,1.2677838595856684e-06
30,3.4916100448256016e-09,1.5e-10,1.7605768610569773e-06,209496.60268953597,0.0,0.0,209496.602689536,0.0,0.0,0.0,2047130268938.198,154.08929930180284,-288.24306001884,499.58074519625535,167.82670124553127,-237.72564526315313,-405.6106426770249,-399.3603314658826,-46.94726870343861,83.6019823816979,366.89938039743373,1.3228187666452834e-06
31,3.6416100448256017e-09,1.5e-10,1.8324064079886478e-06,218496.60268953597,0.0,0.0,218496.602689536,0.0,0.0,0.0,2046248578196.1694,136.02331730116018,-281.97796471659495,483.75482422599737,150.6859672097122,-198.01242077000984,-383.11089039736197,-398.4662150676254,-56.3761329812159,61.955745751926386,337.02627558330283,1.373372707982779e-06
32,3.791610044825601e-09,1.5e-10,1.9063547806369442e-06,227496.602689536,0.0,0.0,227496.602689536,0.0,0.0,0.0,2044739035166.7852,136.8718011735868,-266.679094050409,512.5142392272971,83.94672952186818,-228.8519390328624,-371.28579652382706,-397.7670634055873,-26.48357731463186,91.9466677265013,348.2820147965872,1.425615010202267e-06
33,3.941610044825601e-09,1.5e-10,1.9846581623598783e-06,236496.60268953597,0.0,0.0,236496.602689536,0.0,0.0,0.0,2043351571271.1619,179.12366210812175,-286.7880675379484,502.3881548279562,81.59484377272547,-315.28725990103555,-322.156360357595,-384.89999969135704,-46.8006417416335,136.10116796489683,404.99659919695216,1.4863645000818099e-06
34,4.091610044825601e-09,1.5e-10,2.0735146343970997e-06,245496.60268953597,0.0,0.0,245496.602689536,0.0,0.0,0.0,2041893034189.1394,156.19976047442586,-339.7112183915612,556.6294363045055,57.62733707128009,-352.78980663198325,-316.8814733214787,-360.6452387050666,-77.95288617212167,196.55921964071268,465.06787051965654,1.5561246806597584e-06
35,4.2416100448256004e-09,1.5e-10,2.14537464107863e-06,254496.60268953597,0.0,0.0,254496.602689536,0.0,0.0,0.0,2040284322246.7285,264.0910798401555,-300.30924796864184,550.9800447183543,52.55885523329424,-338.5692388164181,-319.8057985574397,-304.870988033603,2.7668929856274445,74.44811699175891,448.06810963807834,1.62333489710547e-06
36,4.3916100448256e-09,1.5e-10,2.221611857982006e-06,263496.602689536,0.0,0.0,263496.602689536,0.0,0.0,0.0,2037575818189.228,141.2389976997199,-251.75306604691775,484.83322933463364,71.20808405213707,-249.65711962247968,-347.7090638101741,-323.5218702069237,25.69670696437304,108.38853301802008,341.74074722755273,1.6745960091896029e-06
37,4.5416100448256e-09,1.5e-10,2.3029498013064207e-06,272496.602689536,0.0,0.0,272496.602689536,0.0,0.0,0.0,2033836455958.7964,114.60617993311321,-234.63173293046412,448.8101929647444,81.95410982088882,-271.7964982084588,-319.6821215462637,-328.10835875219396,19.324792093032066,157.13081052006268,342.29126184231274,1.7259396984659497e-06
38,4.6916100448255995e-09,1.5e-10,2.3760806144111652e-06,281496.602689536,0.0,0.0,281496.602689536,0.0,0.0,0.0,2031712115903.041,108.18012385041102,-219.7368335297819,430.18191710298225,32.91864296876417,-194.59775936260584,-308.4120122582261,-309.3198485705402,10.065195218023291,86.38752807330583,290.1652193010963,1.7694644813611143e-06
39,4.841610044825599e-09,1.5e-10,2.4496559046220912e-06,290496.602689536,0.0,0.0,290496.602689536,0.0,0.0,0.0,2029511139699.992,173.85257420149927,-159.4052368080226,388.8235800700346,38.81559866302171,-241.03527374543035,-338.29321353692495,-288.0928517643381,-6.957135113078957,67.15304819404187,331.43669528857487,1.8191799856544005e-06
40,4.991610044825599e-09,1.5e-10,2.5253916947739545e-06,299496.60268953594,0.0,0.0,299496.602689536,0.0,0.0,0.0,2028025393920.448,160.16186989091995,-117.61700703675368,358.3145505131641,-7.290990695475726,-251.00365860089093,-299.0584019884815,-286.3772590860606,-24.491372911765385,90.81251616123035,326.2231277374366,1.868113454815016e-06
41,5.1416100448255986e-09,1.5e-10,2.6009365967927523e-06,308496.602689536,0.0,0.0,308496.602689536,0.0,0.0,0.0,2026567461184.0703,120.16277143062607,-137.17275232146775,325.36566732557475,-40.79894099396158,-208.15362567929947,-321.0508519353527,-314.10485363970395,-7.941384533117468,87.96184506879514,300.58012831934514,1.9132004740629176e-06
42,5.291610044825598e-09,1.5e-10,2.6749208849858235e-06,317496.602689536,0.0,0.0,317496.602689536,0.0,0.0,0.0,2025019539722.1257,137.10573448204664,-110.30558961287167,304.30620210062324,-41.24898853632524,-213.86453747013726,-303.8957011640382,-319.0807610407035,-18.110029514565394,76.72969826087247,298.7316003597431,1.9580102141168792e-06
43,5.441610044825598e-09,1.5e-10,2.7448408976113566e-06,326496.602689536,0.0,0.0,326496.602689536,0.0,0.0,0.0,2023750398201.5938,133.89086238757122,-97.83952916991059,291.0033214252329,-43.91211436134926,-188.8675767398006,-304.33041604079614,-312.8263540695428,9.632483564067389,54.948138549995356,271.2014562478045,1.99869043255405e-06
44,5.591610044825598e-09,1.5e-10,2.8151433340542794e-06,335496.602689536,0.0,0.0,335496.602689536,0.0,0.0,0.0,2022145107093.5608,162.72710226443817,-94.05562308566782,285.33812046986293,-71.3950146356191,-219.44560887225708,-283.0513837574989,-294.5708948278954,8.232100491527339,56.68717858434891,293.6464079243663,2.0427373937427047e-06
45,5.741610044825597e-09,1.5e-10,2.893231026725507e-06,344496.602689536,0.0,0.0,344496.602689536,0.0,0.0,0.0,2021115100101.615,117.91762977049638,-34.38692267409083,297.52467475041897,-62.524632024393036,-245.84214014608742,-285.3213648874818,-287.7000426682634,24.651632551184097,127.89428210796477,293.7327739870193,2.0867973098407577e-06
46,5.891610044825597e-09,1.5e-10,2.9718746431167532e-06,353496.602689536,0.0,0.0,353496.602689536,0.0,0.0,0.0,2020123523825.9832,136.49160405299506,-51.40315006604605,302.4716449750903,-94.79561237771884,-243.79924026724674,-322.07426102608997,-255.46924541148897,17.41580617570025,107.27765660508001,313.87530650121727,2.1338786058159403e-06
47,6.041610044825597e-09,1.5e-10,3.051554484981749e-06,362496.60268953594,0.0,0.0,362496.602689536,0.0,0.0,0.0,2019247602640.221,86.61109676505012,-65.59019057470101,254.15121368466893,-111.38520881421141,-203.3427341673189,-318.24726343595586,-268.77812936274756,-1.1495622640806373,116.66792352340293,293.5250579421769,2.177907364507267e-06
48,6.191610044825596e-09,1.5e-10,3.1266738501929417e-06,371496.602689536,0.0,0.0,371496.602689536,0.0,0.0,0.0,2018150803218.6812,90.53182021990474,-30.991766062625892,227.61583646493244,-87.96181604196268,-196.2152865240095,-291.28861603464054,-239.83945086695311,33.853368845672684,105.65800217078115,255.79445072251897,2.216276532115645e-06
49,6.341610044825596e-09,1.5e-10,3.206500245251726e-06,380496.602689536,0.0,0.0,380496.602689536,0.0,0.0,0.0,2016988958857.3708,128.5867952225668,-11.376763045746825,252.7013405201631,-119.84099620807937,-261.6984647232035,-307.7246675723988,-210.50246839723428,63.179444978836784,133.08653887088252,307.82384864877037,2.2624501094129604e-06
50,6.491610044825596e-09,1.5e-10,3.2846336700387473e-06,389496.602689536,0.0,0.0,389496.602689536,0.0,0.0,0.0,2015818697377.6353,104.06825235740297,32.061736983642646,227.37873091629015,-135.83297613090716,-226.61675238850424,-326.0244283027743,-207.72800900056959,70.5091581921995,122.52363380950285,277.391097617961,2.3040587740556546e-06
51,6.6416100448255955e-09,1.5e-10,3.3631411845300977e-06,398496.602689536,0.0,0.0,398496.602689536,0.0,0.0,0.0,2014718440999.1587,79.67064888836353,14.93371523999098,253.74079340952161,-89.0038425450173,-230.55962133559734,-275.0053331693979,-211.2943752371695,87.03365496549654,150.86442438711381,262.77486285295015,2.343475003483597e-06
52,6.791610044825595e-09,1.5e-10,3.443638720700234e-06,407496.60268953606,0.0,0.0,407496.602689536,0.0,0.0,0.0,2013431021669.18,105.4671433287899,-6.494580087924519,213.39028220322675,-106.59683577540461,-248.26972866613124,-290.36379364124286,-263.5865887259024,52.375969846114316,142.74371221474547,293.3833837300629,2.3874825110431066e-06
53,6.941610044825595e-09,1.5e-10,3.5197149775288297e-06,416496.60268953606,0.0,0.0,416496.602689536,0.0,0.0,0.0,2012064782958.6558,71.87068194808512,12.236573966187569,234.06602478817456,-108.98550412456268,-197.10895229494014,-268.3210100348217,-239.47551696976345,58.70092849844935,125.21356957270763,239.9456470974419,2.423474358107723e-06
54,7.0916100448255945e-09,1.5e-10,3.5942253694212835e-06,425496.60268953606,0.0,0.0,425496.602689536,0.0,0.0,0.0,2011028946740.6304,81.53796483918713,11.151653470132773,208.9901892952472,-102.78758719988954,-197.86033830342413,-272.2684910045625,-237.03960632637657,77.40119714350183,116.29913713913544,235.09038072550052,2.458737915216548e-06
55,7.241610044825594e-09,1.5e-10,3.6675823301300584e-06,434496.60268953606,0.0,0.0,434496.602689536,0.0,0.0,0.0,2009456650707.6042,108.83609412511073,9.410289559984856,270.46566324793054,-119.56801326656723,-221.90456792311102,-232.6943168965183,-221.67023545811054,88.9194425119828,113.0460908200867,246.92754333218744,2.4957770467163763e-06
56,7.391610044825594e-09,1.5e-10,3.7457550512583047e-06,443496.60268953606,0.0,0.0,443496.602689536,0.0,0.0,0.0,2008161026248.7092,43.00565232217597,-23.83632792393697,216.59220605076305,-122.73226473539762,-211.147027332496,-212.73129024786672,-228.04294767709496,103.905735484354,168.1194876287099,246.88047311375095,2.5328091176834388e-06
57,7.541610044825594e-09,1.5e-10,3.82452442005065e-06,452496.60268953606,0.0,0.0,452496.602689536,0.0,0.0,0.0,2006781836586.1836,106.06843287200513,-22.348241268976775,194.06816560010617,-104.25374151476987,-239.0716068686388,-244.82793775219614,-199.32367807415932,46.769381595190566,132.983661419037,275.35654090488873,2.574112598819172e-06
