step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,7.287101170796852e-09,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,1430428346485.4194,399.5804727850387,203.37479464383892,259.1205591639094,6.340563496099015,-59.62539143508521,-129.59097554130986,-635.0210127597928,109.18988582418682,-343.8088103242604,499.5152203546856,9.99030440709371e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.6127472708751723e-08,2640.0,0.0,0.0,2640.0,0.0,0.0,0.0,1430424917602.9456,412.1412808649594,211.72976426839662,254.37899503390824,13.486599885931525,-53.19847296049409,-134.66965880396805,-628.3935138086024,119.93755900689052,-358.9235230544689,514.4121312533791,2.2336195557174807e-08
3,7.28e-11,2.8799999999999997e-11,2.704330634699473e-08,4368.0,0.0,0.0,4368.0,0.0,0.0,0.0,1430421967866.8003,408.5747248065475,199.45337909627779,240.6417412828439,12.130718466351338,-64.48602258644605,-150.93101888441973,-641.4383902423641,125.3046383444622,-344.0737593173136,511.5399967937276,3.706854746483416e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,4.026985762658812e-08,6441.6,0.0,0.0,6441.6,0.0,0.0,0.0,1430433334720.6746,416.060778314741,199.8348393584323,237.58690237173715,13.81017841912357,-63.35958612224151,-152.8634369845544,-640.4862883155125,116.77329138130479,-352.68836568143024,520.3507761788143,5.5051870289573976e-08
5,1.4883199999999998e-10,4.147199999999999e-11,5.654607966980805e-08,8929.92,0.0,0.0,8929.92,0.0,0.0,0.0,1430447357781.2568,410.98300252990737,202.05208915540567,230.7737075575373,16.447112752917132,-82.01135802477145,-133.47682082310268,-639.1735377772058,97.71588199235003,-328.9603211624846,511.0468783226138,7.624600642736942e-08
6,1.9859839999999997e-10,4.976639999999999e-11,7.596471363597064e-08,11915.903999999999,0.0,0.0,11915.903999999999,0.0,0.0,0.0,1430445856448.7476,403.50555541451695,205.7666299227127,229.13313254311038,20.000780115164492,-77.54781952956576,-132.55530206526873,-639.9819776493371,93.3556774061968,-325.94760645250886,507.09919705659115,1.0148250790776655e-07
7,2.5831807999999997e-10,5.971967999999998e-11,9.899806300729194e-08,15499.084799999997,0.0,0.0,15499.084799999997,0.0,0.0,0.0,1430456977382.1035,374.8442255971228,200.26497263838982,213.2257716932199,24.593048623240463,-78.29258815800728,-123.70890030167708,-637.2012506029774,88.46613856530354,-296.5425274513364,483.29051839781494,1.3034446301351817e-07
8,3.29981696e-10,7.166361599999998e-11,1.2645945964653456e-07,19798.901759999997,0.0,0.0,19798.901759999997,0.0,0.0,0.0,1430494814014.934,367.534966008616,199.47569430971566,210.64010894871635,26.877331620688558,-57.33626593309435,-133.72379551433875,-657.9471628651721,69.60740265203285,-310.1905014396208,491.4622048173795,1.655644217380642e-07
9,4.1597803519999995e-10,8.599633919999998e-11,1.5894140362466536e-07,24958.682111999995,0.0,0.0,24958.682111999995,0.0,0.0,0.0,1430585869067.0342,348.4324234064805,191.5707480569622,215.77209468653444,47.76486399047364,-40.198979713526164,-129.59207717957693,-674.4501161539407,41.057754324565636,-308.2260773568468,487.01616732992585,2.0744602925965246e-07
10,5.191736422399999e-10,1.0319560703999998e-10,1.9918804098860056e-07,31150.418534399992,0.0,0.0,31150.418534399992,0.0,0.0,0.0,1430741301459.864,346.1509557154348,173.53092240507127,215.78230736300918,52.25658466365179,-41.12252251738975,-116.8233553034804,-705.6087587989613,-8.306674846846681,-305.0218278061236,495.19935318961825,2.5854842711787047e-07
