step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,7.581512704229978e-09,800.0,0.0,0.0,800.0,0.0,0.0,0.0,1430428288025.2085,398.9861644537157,201.08166059750528,253.45357806974653,2.4962297546425343,-69.596662443266,-125.79783427491171,-636.5074616279892,115.75784090502594,-333.65705230195897,496.3185816305468,9.926371632610936e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.6988205433463677e-08,1760.0000000000002,0.0,0.0,1760.0,0.0,0.0,0.0,1430424131585.5867,421.96517316358495,207.06411387166514,249.73815030373953,7.344768348692362,-51.39538223389615,-129.3122939971851,-630.2089062830065,124.58658742743633,-370.551637703246,524.9637177932718,2.252550085964946e-08
3,7.28e-11,2.8799999999999997e-11,2.821455145539122e-08,2912.0,0.0,0.0,2912.0,0.0,0.0,0.0,1430425202168.0483,416.5245112981453,201.2452245978879,244.96912646118565,5.527626318660984,-58.416150446400735,-145.5780114132968,-629.9960034968734,122.01641995701034,-358.0942823746184,516.9877873918691,3.741474913653529e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,4.1651534313511734e-08,4294.4,0.0,0.0,4294.4,0.0,0.0,0.0,1430425994303.523,406.39798754599013,204.58678574089976,246.12392030251644,14.951035502975312,-66.19496277316432,-140.76183583725236,-638.6909499553033,108.63544068229979,-340.19096030317615,507.8975640463041,5.496768894997556e-08
5,1.4883199999999998e-10,4.147199999999999e-11,5.797768334926019e-08,5953.279999999999,0.0,0.0,5953.279999999999,0.0,0.0,0.0,1430436797866.2344,411.2151139734633,205.1756993491851,244.99551041706877,6.19417399426007,-82.26501447647685,-132.50231510293477,-639.3367876752885,99.67360678965728,-328.93946571215344,506.42312339795694,7.597006872353563e-08
6,1.9859839999999997e-10,4.976639999999999e-11,7.752184747997442e-08,7943.935999999998,0.0,0.0,7943.935999999998,0.0,0.0,0.0,1430427205166.516,397.5304382877775,213.29466355242377,224.4013935799333,21.639882037018438,-77.79792105427425,-118.07636073526535,-631.8778198717438,97.3767755184493,-319.7230087131304,501.42174128353713,1.0092402366894865e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.0032077811802814e-07,10332.723199999997,0.0,0.0,10332.723199999997,0.0,0.0,0.0,1430450937922.4866,376.83550253993786,207.73957382111354,216.50467476057491,17.604585560744976,-59.52470272439398,-125.42808190129767,-642.5456143405822,82.50805804557346,-317.30227740076947,492.13509111450537,1.3031417382707775e-07
8,3.29981696e-10,7.166361599999998e-11,1.2771410458347262e-07,13199.267839999997,0.0,0.0,13199.267839999997,0.0,0.0,0.0,1430517751301.3713,377.9637025595991,191.55501507701825,224.70965482969322,20.26672798255713,-61.762774310272384,-133.952485330256,-652.83552552159,68.60430479598041,-316.19329536783556,491.8432671237521,1.6556144085441975e-07
9,4.1597803519999995e-10,8.599633919999998e-11,1.6111811080306718e-07,16639.121407999995,0.0,0.0,16639.121407999995,0.0,0.0,0.0,1430642825731.6885,372.4357756848885,185.39145646504375,226.14134446891566,44.20639540846765,-44.993333051809955,-132.41296000166554,-677.4796886756736,56.61143918688822,-327.4356207475798,502.6798618806338,2.0879006876571587e-07
10,5.191736422399999e-10,1.0319560703999998e-10,2.013451335320806e-07,20766.945689599994,0.0,0.0,20766.945689599994,0.0,0.0,0.0,1430838132661.732,357.93077435338597,179.429733666522,235.41040892721995,51.57446006951907,-38.685207436734636,-121.02885269707267,-710.4233883714304,13.639960453548404,-319.2395014149019,501.19268745528103,2.605109523916726e-07
