step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.137569101176507e-08,800.0,0.0,0.0,800.0,0.0,0.0,0.0,2055017897449.058,-279.1844395681666,-892.0687116478084,469.8075969299504,767.5741876334154,396.6268129615437,-453.2620982434273,-674.6646848006757,-186.6378744422748,-120.05026600447661,567.5311976309152,1.1350623952618305e-08
2,4.3999999999999997e-11,2.3999999999999998e-11,2.487723263687774e-08,1760.0000000000002,0.0,0.0,1760.0,0.0,0.0,0.0,2054973623700.0447,-250.06428315170635,-894.9163618762474,476.9568793838572,769.6419222633682,375.47596685274186,-453.99074872617075,-674.5515570118165,-226.47358855444725,-125.50459056407921,564.5944135535524,2.490088987790356e-08
3,7.28e-11,2.8799999999999997e-11,4.162876504477495e-08,2912.0,0.0,0.0,2912.0,0.0,0.0,0.0,2054951648381.1638,-279.4267229609355,-883.1508234641459,483.7633214723945,767.6855556480582,385.0604194234597,-448.26016414480586,-667.6924074745017,-236.89780891720503,-105.72271549954188,574.9376227521165,4.145909341316451e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,6.090899494456748e-08,4294.4,0.0,0.0,4294.4,0.0,0.0,0.0,2054931667929.514,-244.37443325717146,-873.1204069371984,473.1629334654333,742.3298784097154,349.79041938796854,-452.55625862562437,-668.3900307297376,-233.16708947879835,-105.50291802757668,551.3143161783788,6.051251618028928e-08
5,1.4883199999999998e-10,4.147199999999999e-11,8.483573710008566e-08,5953.279999999999,0.0,0.0,5953.279999999999,0.0,0.0,0.0,2054920891027.0635,-257.8745906636343,-826.9810025416155,481.4208342172272,727.4919745189368,319.12549557888246,-475.7782904401965,-673.7653254649823,-251.31849283243807,-61.336386506656766,553.7054812057471,8.347578989685402e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.1281783854008343e-07,7943.935999999998,0.0,0.0,7943.935999999998,0.0,0.0,0.0,2054893187480.018,-240.76667769790498,-814.093735519624,482.1485222776646,724.4480741963299,300.04553561183116,-469.10521488342397,-660.0393105280181,-254.22522540173512,-59.36333549480263,537.2548269503144,1.1021302851679414e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.4598505703977864e-07,10332.723199999997,0.0,0.0,10332.723199999997,0.0,0.0,0.0,2054908069190.7974,-228.61352082669737,-820.2310522972973,477.84663220959607,712.9050624957885,315.0442677626571,-458.5675957608308,-664.1411975015945,-256.40217015678104,-86.49578157548848,540.1862039738326,1.4247277575852614e-07
8,3.29981696e-10,7.166361599999998e-11,1.861644637670683e-07,13199.267839999997,0.0,0.0,13199.267839999997,0.0,0.0,0.0,2054945299104.7295,-239.98672182894845,-818.3340512495778,480.0454423703474,703.5985608628506,338.3577347608043,-466.5034201953731,-651.8251683432237,-242.49147738285455,-98.43674865357971,550.4195446583974,1.8191783064582037e-07
9,4.1597803519999995e-10,8.599633919999998e-11,2.3274388494426128e-07,16639.121407999995,0.0,0.0,16639.121407999995,0.0,0.0,0.0,2055033557135.1584,-201.70775531476056,-814.7014034944018,464.695160782007,693.1802472708652,323.0421452179648,-428.5985867707128,-671.9939915018616,-282.91515786420194,-121.4072644552172,542.695723660877,2.2858767618015062e-07
10,5.191736422399999e-10,1.0319560703999998e-10,2.8602656316695496e-07,20766.945689599994,0.0,0.0,20766.945689599994,0.0,0.0,0.0,2055223270661.0796,-179.47739544519015,-790.2115924171305,491.81995688277675,679.9305583958845,304.9782911775322,-448.32210716072404,-660.310815171436,-249.11494464106644,-125.56288083359422,519.2781458379808,2.821748996625067e-07
11,6.430083706879998e-10,1.2383472844799998e-10,3.519357746666944e-07,25720.334827519993,0.0,0.0,25720.334827519993,0.0,0.0,0.0,2055523092818.1091,-214.565040070992,-754.3437333266925,493.5019607716477,666.856806664741,322.54889230258647,-410.5000410791774,-661.8871286875788,-275.2801211161573,-108.24572100817667,525.955675856573,3.473064779578897e-07
12,7.916100448255998e-10,1.4860167413759998e-10,4.241173989697852e-07,31664.401793023993,0.0,0.0,31664.401793023993,0.0,0.0,0.0,2055974505129.4548,-153.00277927956398,-703.1577532592744,515.9252074034837,619.2888961433406,255.52587206148635,-406.35500449332716,-646.0858297945936,-277.0360258503567,-102.58014102881536,479.3923540471024,4.1854498433805415e-07
13,9.416100448255998e-10,1.5e-10,4.908502676478889e-07,37664.40179302399,0.0,0.0,37664.40179302399,0.0,0.0,0.0,2056494689656.849,-132.60819332395045,-668.0855719374878,567.7728977462069,611.770876356217,202.93047098061444,-391.3855155623589,-650.6890781434658,-244.39115367488364,-70.37940536973856,424.9299355717334,4.822844746738141e-07
14,1.0916100448256e-09,1.5e-10,5.48012510080095e-07,43664.40179302399,0.0,0.0,43664.40179302399,0.0,0.0,0.0,2057086222786.909,-73.85606575673985,-608.5603761394113,599.2118233842225,589.9111761652281,182.38535484445094,-359.292842058379,-632.2149727068197,-223.64675897712425,-108.57933642049692,383.95867650783714,5.398782761499897e-07
15,1.2416100448256e-09,1.5e-10,6.012483550666398e-07,49664.401793024,0.0,0.0,49664.40179302399,0.0,0.0,0.0,2057473168104.9868,-59.978827271384795,-564.8699330083135,617.0958497904635,548.2307020851166,125.23018656621319,-400.6514461724444,-603.1678905962149,-146.58418737126047,-65.30622653969422,340.11155808020703,5.908950098620208e-07
16,1.3916100448256001e-09,1.5e-10,6.601073272401467e-07,55664.40179302399,0.0,0.0,55664.40179302399,0.0,0.0,0.0,2057717669806.7605,-71.83616063130592,-525.8150635644006,606.5355279932993,546.0025957474614,74.88328304453935,-458.511917804314,-590.0959792990507,-145.21743680364162,-3.1049807495934854,359.0367162054194,6.447505172928337e-07
17,1.5416100448256002e-09,1.5e-10,7.169081023373561e-07,61664.40179302399,0.0,0.0,61664.40179302399,0.0,0.0,0.0,2058105229368.6094,-72.60770997320716,-482.169465548263,630.2942695955225,488.8716418260251,45.990743534937664,-485.14128752497754,-567.1554890142274,-72.43435070971961,26.562839621387244,332.2184231833948,6.945832807703429e-07
18,1.6916100448256003e-09,1.5e-10,7.695245976641294e-07,67664.401793024,0.0,0.0,67664.401793024,0.0,0.0,0.0,2058613979443.986,-50.738761576920055,-394.6274826667088,679.5134186425125,463.2719769786893,4.230147607176565,-488.5626991014018,-608.8460092907126,-15.760958990417416,46.441886680712,301.9639223936975,7.398778691293975e-07
19,1.8416100448256005e-09,1.5e-10,8.237589002929131e-07,73664.401793024,0.0,0.0,73664.401793024,0.0,0.0,0.0,2058398634382.243,-38.7199538891373,-397.3313410370896,652.9886427545941,445.5871407943788,-81.37459214055929,-506.4413452648613,-557.1974144387017,16.25608424148129,120.04400282564596,314.56287931895173,7.870623010272403e-07
20,1.9916100448256006e-09,1.5e-10,8.706512418545433e-07,79664.401793024,0.0,0.0,79664.401793024,0.0,0.0,0.0,2058082885630.9785,53.67768228141399,-401.9486569577575,642.1483005678391,451.1788881025283,-91.63758914111293,-515.7553937233739,-525.148200827293,31.44161751208002,37.91182905292571,303.37247129976754,8.325681717222054e-07
21,2.1416100448256007e-09,1.5e-10,9.18770315989892e-07,85664.401793024,0.0,0.0,85664.401793024,0.0,0.0,0.0,2056996079959.4385,72.1353571991971,-446.68492011665427,577.3984412668285,467.85366727477503,-94.55181022205575,-435.1396082030433,-483.7184468014053,-63.36456322452667,22.369666295697787,309.3101890979252,8.789647000868942e-07
22,2.2916100448256008e-09,1.5e-10,9.728028364440049e-07,91664.401793024,0.0,0.0,91664.401793024,0.0,0.0,0.0,2056577763095.6284,60.04355657042215,-404.34274333192496,519.4484166799772,445.27552482157,-72.05417661565663,-552.0886472660636,-451.41188739392004,-7.222869142295918,11.965652588258568,335.1687406343694,9.292400111820496e-07
23,2.441610044825601e-09,1.5e-10,1.0151400936539896e-06,97664.401793024,0.0,0.0,97664.401793024,0.0,0.0,0.0,2055250811229.769,135.88046203836672,-379.8542479435687,593.5931391365905,427.0740048297442,-88.07787753534191,-506.9098548064732,-500.34627967460597,31.88359626364972,-47.88345619687335,312.83792622251076,9.761657001154262e-07
24,2.591610044825601e-09,1.5e-10,1.060027239223555e-06,103664.401793024,0.0,0.0,103664.401793024,0.0,0.0,0.0,2053811564939.655,72.16183554710459,-363.4872647508334,522.315610621818,358.99617087516685,-22.29853540418175,-540.9938175558526,-420.46377963095154,84.12301297470576,-49.90414903860256,280.18735163157555,1.0181938028601626e-06
25,2.741610044825601e-09,1.5e-10,1.113704173842572e-06,109664.401793024,0.0,0.0,109664.401793024,0.0,0.0,0.0,2051900734084.1826,53.23010114255157,-358.7697391076051,559.6702561949559,336.3995798570489,-84.63760163687542,-496.31980139566787,-401.1833641314539,-0.7884135069227144,31.368020732748207,313.4203441125252,1.0652068544770414e-06
26,2.891610044825601e-09,1.5e-10,1.1728093253755342e-06,115664.401793024,0.0,0.0,115664.401793024,0.0,0.0,0.0,2051008062201.5212,62.82640443425506,-310.1682982289984,517.4720302531955,295.5652358959106,-136.4216308009605,-523.514464850637,-402.8047488085278,-5.7332259941296355,73.55679436884338,341.27320141524604,1.1163978346893283e-06
