step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.829577037893969e-08,2771.2812921102036,0.0,0.0,0.0,0.0,0.0,1600.0,956686211770.9615,-189.92740374282525,53.50133037215891,172.64722715087507,11.593142823891817,196.9342347888727,-186.5408053420814,-151.56281973092302,322.38879932112667,-7.006831045518932,240.1011832237897,4.802023664475794e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,4.024986877266737e-08,6096.818842642448,0.0,0.0,0.0,0.0,0.0,3520.0,956689444599.8329,-192.57441131410866,51.344812821538824,172.71199328683912,13.384750127385733,192.9929651949717,-182.6896651354526,-149.97697337320653,326.0190727391496,-0.418553880857228,240.7715680364601,1.0580541297350837e-08
3,7.28e-11,2.8799999999999997e-11,6.669776257187992e-08,10087.463903281141,0.0,0.0,0.0,0.0,0.0,5824.0,956696314747.5653,-196.66033767964376,52.19776574315503,173.4793526140301,17.967225991908826,194.6135199638333,-184.73660140436195,-149.9860560942097,322.74177145912176,2.0468177157550387,243.3298776502697,1.7588441773678604e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,9.83815392000425e-08,14876.23797604757,0.0,0.0,0.0,0.0,0.0,8588.8,956708119330.0663,-194.4351696623747,50.4371723836198,170.7890002435795,16.57293809453911,196.79367189723928,-180.50764731584295,-149.9314704085894,322.8710977653123,-2.358502234905543,243.76863179898305,2.6013085688651458e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.3680148074373972e-07,20622.766863367287,0.0,0.0,0.0,0.0,0.0,11906.559999999998,956727912424.5691,-178.1324873128961,46.78657422645597,169.6953314872214,44.66329272313196,187.13906198017764,-186.12134835213124,-136.35732450341965,318.8732402441866,-9.006574667303152,231.49098294918846,3.56134797335202e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.8294648313885486e-07,27518.601528150946,0.0,0.0,0.0,0.0,0.0,15887.871999999996,956761195929.481,-165.703225901486,51.094671485638116,167.5549412821266,48.046892201612415,171.78817660608868,-180.9787786457926,-143.24287923265325,320.16952688825563,-6.0849507045905735,218.9411770693285,4.6509393928023226e-08
7,2.5831807999999997e-10,5.971967999999998e-11,2.3837579469165284e-07,35793.603125891335,0.0,0.0,0.0,0.0,0.0,20665.446399999993,956797645237.5748,-158.74184557438403,47.14782653024812,175.21191804871583,55.34946458442766,171.81529763660177,-185.05502118876964,-141.91496864597954,317.95550829534847,-13.073452062181092,215.29645559307014,5.936682936117558e-08
8,3.29981696e-10,7.166361599999998e-11,3.050836015327873e-07,45723.60504317981,0.0,0.0,0.0,0.0,0.0,26398.535679999994,956847801088.1438,-141.29844451497922,53.484697660293556,183.313912347225,59.96649560001098,162.5663146234438,-184.92257942021268,-141.36614982119178,310.36720743996733,-21.267870108428365,203.35347015745955,7.393987435880722e-08
9,4.1597803519999995e-10,8.599633919999998e-11,3.842982382002274e-07,57639.60734392597,0.0,0.0,0.0,0.0,0.0,33278.24281599999,956900741245.292,-129.7656811486707,50.54791786041683,177.80139406087036,49.44747297336132,152.3504075511577,-186.61942515522486,-149.98947400346123,319.93893003462813,-22.584726402484257,191.19481214186033,9.038192827703892e-08
10,5.191736422399999e-10,1.0319560703999998e-10,4.803766003175768e-07,71938.81010482137,0.0,0.0,0.0,0.0,0.0,41533.89137919999,956997558419.7097,-124.46207641635769,55.928239330881986,179.81303337834274,61.04320061172884,157.70880782270683,-187.5639265337105,-150.933573957564,318.26722761594937,-33.24673140631238,195.39373686000192,1.1054570356412084e-07
