step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,1.4571733111145273e-08,1385.6406460551018,0.0,0.0,0.0,0.0,0.0,800.0,1430428346485.42,399.5804696949715,203.37478941122453,259.1205594770746,6.3405690807292014,-59.625388968559434,-129.5909743781575,-635.0210142890712,109.18988301615936,-343.808809700188,499.5152186008508,9.990304372017016e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,3.2441951687708956e-08,3048.409421321224,0.0,0.0,0.0,0.0,0.0,1760.0,1430424917639.4412,412.55657678314225,212.00758810593206,254.33449474806963,13.774429876066009,-52.78760972164834,-134.7145240368995,-628.4030696565472,119.9981476188984,-359.7496822980004,515.0857467497631,2.2352362294011327e-08
3,7.28e-11,2.8799999999999997e-11,5.3718577049806054e-08,5043.7319516405705,0.0,0.0,0.0,0.0,0.0,2912.0,1430421967897.689,409.4889833741278,200.06257630802295,240.54311865714652,12.764669120510405,-63.58422589356172,-151.031860454178,-641.4581449669598,125.44034375855286,-345.8898145601929,512.9688459195054,3.712586505649308e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,7.951980686673951e-08,7438.118988023785,0.0,0.0,0.0,0.0,0.0,4294.4,1430433334750.8215,417.5740530021336,200.84198000242344,237.42237445127864,14.858474482750612,-61.8698996716757,-153.02980186513201,-640.5179895027868,116.99911345431194,-355.69132680624415,522.7285974667345,5.519136538494342e-08
5,1.4883199999999998e-10,4.147199999999999e-11,1.1031157037431048e-07,10311.383431683644,0.0,0.0,0.0,0.0,0.0,5953.279999999999,1430447357980.9028,413.2162558414422,203.5260910842127,230.53924643849834,17.99694721451384,-79.82259816673388,-133.7122300454987,-639.223039623323,98.03972788531105,-333.3823343153035,514.4231821259814,7.652552359407211e-08
6,1.9859839999999997e-10,4.976639999999999e-11,1.4726001913893521e-07,13759.300764075473,0.0,0.0,0.0,0.0,0.0,7943.935999999998,1430445857321.2622,403.2805897828909,207.34140918799702,227.61095075668905,21.667729274079964,-70.24028594927381,-134.5606524958934,-641.2355038026876,92.15489866956233,-333.0301743856244,510.6482031606518,1.0193864633184637e-07
7,2.5831807999999997e-10,5.971967999999998e-11,1.906997535337268e-07,17896.801562945668,0.0,0.0,0.0,0.0,0.0,10332.723199999997,1430456549267.4304,377.7415435027885,200.78945791500954,213.82606792088404,29.424146865163184,-72.8028304482672,-125.98831950999435,-639.2941070833848,89.8364745429064,-304.9296030495679,488.9684002466893,1.3113968272469056e-07
8,3.29981696e-10,7.166361599999998e-11,2.4336067898485066e-07,22861.802521589903,0.0,0.0,0.0,0.0,0.0,13199.267839999997,1430494452191.542,373.0124661849186,202.82663372434953,210.50065626373612,29.93009995683521,-53.24917265304643,-134.31337239413213,-657.3065376628308,70.58979842078763,-319.7550948721293,498.76717234772616,1.668831418372238e-07
9,4.1597803519999995e-10,8.599633919999998e-11,3.0677694729671933e-07,28819.803671962985,0.0,0.0,0.0,0.0,0.0,16639.121407999995,1430585091281.2554,354.44953205309395,196.9892960663809,215.30949718857065,51.253011318295016,-33.109556244910934,-129.98499635917221,-673.3030945664422,40.86389345665603,-321.33260944452866,496.4190662994983,2.0957336424806275e-07
10,5.191736422399999e-10,1.0319560703999998e-10,3.831410871335743e-07,35969.405052410686,0.0,0.0,0.0,0.0,0.0,20766.945689599994,1430740088847.4023,353.84177263223216,179.87359115743337,215.2421326220673,56.90525049710731,-32.539337915083586,-117.17746410754687,-704.4331147519932,-8.446657357904588,-321.2958292949241,506.6692194236277,2.6185940191496694e-07
11,6.430083706879998e-10,1.2383472844799998e-10,4.722613563376846e-07,44548.926708947925,0.0,0.0,0.0,0.0,0.0,25720.334827519993,1430921676341.9897,333.33600424436787,167.73286346590453,240.08287842996904,75.77480496522313,-36.05028261171,-111.08088541008769,-684.9908463222108,29.68274012950321,-297.27983308935455,470.9707599066447,3.2018193807495446e-07
12,7.916100448255998e-10,1.4860167413759998e-10,5.786663966031829e-07,54844.352696792615,0.0,0.0,0.0,0.0,0.0,31664.401793023993,1431156768441.5315,304.5585398965461,151.68024801129434,246.9463113530767,129.66746250412697,11.944550238117285,-89.01518167237346,-625.809095836829,74.93998181111121,-316.49786553544834,450.56653438228534,3.8713687939453854e-07
13,9.416100448255998e-10,1.5e-10,6.848011316053458e-07,65236.657542205874,0.0,0.0,0.0,0.0,0.0,37664.40179302399,1431450265173.0723,328.2683137041014,195.41226137952685,250.58751318888895,79.7829747494867,-1.8439892078357336,-86.57134195891928,-541.7670952027597,147.6799176752898,-326.4197068850311,444.55177697633246,4.538196459409884e-07
14,1.0916100448256e-09,1.5e-10,7.909663700718604e-07,75628.96238761915,0.0,0.0,0.0,0.0,0.0,43664.40179302399,1431669087366.5479,270.85372352495307,186.34180809797363,290.57383534473246,147.0059271342685,46.5200707561188,-53.70637815979566,-547.853326953878,118.36696457352559,-317.3695658881586,421.89771137387527,5.171043026470697e-07
15,1.2416100448256e-09,1.5e-10,8.974654436019197e-07,86021.2672330324,0.0,0.0,0.0,0.0,0.0,49664.40179302399,1431778770819.462,269.416344921842,185.83326899754894,282.05618274426394,148.21306850175748,46.26572950915012,-48.72830559003704,-536.5283327730053,87.70166417663513,-315.67817026604376,418.9744371906327,5.799504682256646e-07
16,1.3916100448256001e-09,1.5e-10,1.0041050928962065e-06,96413.57207844566,0.0,0.0,0.0,0.0,0.0,55664.40179302399,1432017451617.6372,247.5656386273484,169.22363429608583,281.4431224279943,168.2849293324133,99.11946996619926,-29.159041368157734,-505.27641559637925,89.64011131641269,-346.6814864254874,428.28116506423186,6.441926429852993e-07
