step,time(s),dt(s),strain_eq,sigma_vm(Pa),s_xx(Pa),s_yy(Pa),s_zz(Pa),s_yz(Pa),s_zx(Pa),s_xy(Pa),density(1/m^2),Lpxx,Lpxy,Lpxz,Lpyx,Lpyy,Lpyz,Lpzx,Lpzy,Lpzz,epdot_eq(1/s),ep_eq(-)
1,2e-11,2e-11,6.748635381813252e-09,800.0,0.0,0.0,800.0,0.0,0.0,0.0,956686211770.9613,-189.92740557111966,53.501328917208866,172.64722636767615,11.593143908016179,196.9342358292361,-186.54080571710728,-151.56282030182282,322.3887993126255,-7.006830258170209,240.1011845960288,4.802023691920575e-09
2,4.3999999999999997e-11,2.3999999999999998e-11,1.4975392191024868e-08,1760.0000000000002,0.0,0.0,1760.0,0.0,0.0,0.0,956689444586.75,-192.7249690950338,51.01876485256367,172.64596857350435,13.02307528322552,192.83778674408603,-182.71530971872954,-149.9567629413396,326.0342642037932,-0.11281764907124209,240.70393773860516,1.0578918197647098e-08
3,7.28e-11,2.8799999999999997e-11,2.4995243339843447e-08,2912.0,0.0,0.0,2912.0,0.0,0.0,0.0,956696314703.4023,-198.04914866959112,52.008954300454306,173.33418737172292,17.699712733771143,194.27177131335355,-184.22673784322473,-149.94157940477783,323.3417486034282,3.7773773562956756,244.07513090667692,1.7608281967759393e-08
4,1.0735999999999999e-10,3.4559999999999995e-11,3.688348853911477e-08,4294.4,0.0,0.0,4294.4,0.0,0.0,0.0,956708708793.6893,-194.99011457768881,49.250444471550196,170.5171589722404,15.265734931819612,196.2262221469991,-180.57570832805948,-149.82378423231162,322.9281503133418,-1.236107569357689,243.52246775753665,2.602441845345986e-08
5,1.4883199999999998e-10,4.147199999999999e-11,5.058559131987188e-08,5953.279999999999,0.0,0.0,5953.279999999999,0.0,0.0,0.0,956728497179.667,-178.94342044740253,45.036247898218356,169.3013206815267,42.72102995464487,186.30162744346475,-186.22313505428963,-136.20566326346832,318.95709371909805,-7.358206995988825,230.92664114988239,3.560140811522778e-08
6,1.9859839999999997e-10,4.976639999999999e-11,6.670441565707751e-08,7943.935999999998,0.0,0.0,7943.935999999998,0.0,0.0,0.0,956761778402.8035,-166.8346255868001,48.66372771222393,167.02800288965517,45.35145912413062,170.6341635088925,-181.1322843386304,-143.04947632733814,320.28319840869136,-3.799537922173937,218.10188372829066,4.645555370160338e-08
7,2.5831807999999997e-10,5.971967999999998e-11,8.561242140878729e-08,10332.723199999997,0.0,0.0,10332.723199999997,0.0,0.0,0.0,956798225757.808,-160.23407805686693,43.90710562236871,174.52270443946566,51.75530415397513,170.26438152366725,-185.29550965735967,-141.67099231832302,318.1065705104222,-10.030303466810036,214.00962771679076,5.9236140185769254e-08
8,3.29981696e-10,7.166361599999998e-11,1.0724961341224279e-07,13199.267839999997,0.0,0.0,13199.267839999997,0.0,0.0,0.0,956848380482.4591,-143.2792828186438,49.28296907448095,182.4327168755295,55.30838136882507,160.56558332584922,-185.23885859213078,-141.0473855968551,310.5619597006856,-17.286300507255486,201.30915457086536,7.36626821362204e-08
9,4.1597803519999995e-10,8.599633919999998e-11,1.3249474408143213e-07,16639.121407999995,0.0,0.0,16639.121407999995,0.0,0.0,0.0,956901315459.1877,-132.2631851370251,45.161836794389856,176.67450418058667,43.45844576155622,149.77147727238318,-187.04701251874084,-149.60457713261252,320.19892219814636,-17.508292135377747,188.661017138175,8.98868389598519e-08
10,5.191736422399999e-10,1.0319560703999998e-10,1.622090186237475e-07,20766.945689599994,0.0,0.0,20766.945689599994,0.0,0.0,0.0,956998125158.7747,-127.64265958614743,49.12780504794188,178.4053472723958,53.49661355758959,154.44226783917418,-188.1360383154784,-150.43139972752633,318.59494419284624,-26.799608253024907,191.53798791726427,1.0965271789419417e-07
11,6.430083706879998e-10,1.2383472844799998e-10,1.9823175310247336e-07,25720.334827519993,0.0,0.0,25720.334827519993,0.0,0.0,0.0,957151736393.6584,-129.69688620929895,48.58090071812142,185.7312319825221,47.2727978046871,154.99806233186376,-186.12313910944349,-158.7948370466038,326.69526000023916,-25.301176122581094,193.77451185058177,1.3364873194935472e-07
12,7.916100448255998e-10,1.4860167413759998e-10,2.40843560112467e-07,31664.401793023993,0.0,0.0,31664.401793023993,0.0,0.0,0.0,957371472066.6245,-123.90365302080532,48.33197312674663,180.03059142653177,47.001715618090046,151.9065193789422,-181.87570623091779,-148.7538724770154,327.0349357741276,-28.002866358118705,191.1035321943877,1.6204703676704947e-07
13,9.416100448255998e-10,1.5e-10,2.831178563843142e-07,37664.40179302399,0.0,0.0,37664.40179302399,0.0,0.0,0.0,957623339102.0579,-118.39034583246446,50.04039946214892,192.24755002750376,52.838749307318274,155.19016572700832,-177.3373042968259,-160.95599028902254,332.0327043155039,-36.799819894558986,195.2800760337944,1.9133904817211864e-07
14,1.0916100448256e-09,1.5e-10,3.238481671165707e-07,43664.40179302399,0.0,0.0,43664.40179302399,0.0,0.0,0.0,957875852575.0165,-104.58325483843811,33.11517851281906,208.1437529380446,74.62576662132305,147.49125405409882,-161.87848798777088,-165.00757634185413,318.6674386004337,-42.907999215654584,188.95895784309175,2.196828918485824e-07
15,1.2416100448256e-09,1.5e-10,3.595303482650247e-07,49664.401793024,0.0,0.0,49664.40179302399,0.0,0.0,0.0,958098601291.6483,-67.10420051183627,29.109724170759918,249.19660335426505,105.95353907655603,155.61921154192635,-125.06118334013924,-205.26640293056587,319.9061993467175,-88.51501103006674,209.16259039378645,2.510572804076504e-07
16,1.3916100448256001e-09,1.5e-10,4.0147638400539775e-07,55664.40179302399,0.0,0.0,55664.40179302399,0.0,0.0,0.0,958285312803.8894,-109.0615226482713,4.205198106094738,201.3531281333914,109.44026049177852,144.57783160984465,-154.4928864368626,-184.96525630503396,321.6856423159322,-35.51630896157909,190.83537133408856,2.7968258610776365e-07
17,1.5416100448256002e-09,1.5e-10,4.4964483850889885e-07,61664.40179302399,0.0,0.0,61664.40179302399,0.0,0.0,0.0,958497484420.3182,-162.95842079940127,-5.130313732961288,164.7437011276457,82.04210665676452,171.113550206952,-181.52087516778485,-121.71432863070972,337.99614856633355,-8.155129407556668,219.1309062276217,3.125522220419069e-07
18,1.6916100448256003e-09,1.5e-10,4.881954991769845e-07,67664.401793024,0.0,0.0,67664.401793024,0.0,0.0,0.0,958653071383.002,-93.07204759659608,-0.46823375144973767,212.516166624599,96.21204360284035,148.84497486995426,-165.3786722503836,-199.9174748435264,322.7729943214182,-55.77292727335119,184.34955997475018,3.4020465603811944e-07
19,1.8416100448256005e-09,1.5e-10,5.28465907103647e-07,73664.401793024,0.0,0.0,73664.401793024,0.0,0.0,0.0,958729809947.5848,-98.96608306253879,1.6030399555227066,188.36409919537815,89.5304818216333,130.2011339841961,-170.23382384979308,-177.4516075998126,316.440456637379,-31.235050921684202,168.56777007344246,3.654898215491358e-07
20,1.9916100448256006e-09,1.5e-10,5.728067255795247e-07,79664.401793024,0.0,0.0,79664.401793024,0.0,0.0,0.0,958852317038.92,-132.36515059163904,17.892998238261747,155.5228410358581,33.23459194718094,126.08242876188233,-196.73932636633452,-159.61497082880547,311.1949589416237,6.282721829747337,165.97634057006167,3.9038627263464507e-07
21,2.1416100448256007e-09,1.5e-10,6.140467297118469e-07,85664.401793024,0.0,0.0,85664.401793024,0.0,0.0,0.0,958886942824.1847,-104.3663646933759,-7.172478479722534,149.43689627918388,20.717021221741806,93.86876338443263,-180.54460274050186,-186.01306858327368,291.7795752086146,10.497601308926278,133.56927668472224,4.104216641373534e-07
